business_id,month,category,amount
UAE_388,2025-04,Utilities & Tech,608
UAE_388,2025-04,Marketing,2441
UAE_388,2025-05,Rent,1958
UAE_388,2025-05,Salaries,3524
UAE_388,2025-05,Utilities & Tech,1174
UAE_388,2025-05,Marketing,5593
UAE_388,2025-06,Rent,2878
UAE_388,2025-06,Salaries,5180
UAE_388,2025-06,Utilities & Tech,1726
UAE_388,2025-06,Marketing,9377
UAE_388,2025-07,Rent,2555
UAE_388,2025-07,Salaries,4599
UAE_388,2025-07,Utilities & Tech,1533
UAE_388,2025-07,Marketing,7755
UAE_388,2025-08,Rent,3311
UAE_388,2025-08,Salaries,5961
UAE_388,2025-08,Utilities & Tech,1987
UAE_388,2025-08,Marketing,11148
UAE_388,2025-09,Rent,3487
UAE_388,2025-09,Salaries,6276
UAE_388,2025-09,Utilities & Tech,2092
UAE_388,2025-09,Marketing,10788
UAE_388,2025-10,Rent,2015
UAE_388,2025-10,Salaries,3627
UAE_388,2025-10,Utilities & Tech,1209
UAE_388,2025-10,Marketing,6961
UAE_388,2025-11,Rent,2656
UAE_388,2025-11,Salaries,4781
UAE_388,2025-11,Utilities & Tech,1593
UAE_388,2025-11,Marketing,7983
UAE_388,2025-12,Rent,2498
UAE_388,2025-12,Salaries,4497
UAE_388,2025-12,Utilities & Tech,1499
UAE_388,2025-12,Marketing,7796
UAE_389,2023-01,Rent,9566
UAE_389,2023-01,Salaries,17219
UAE_389,2023-01,Utilities & Tech,5739
UAE_389,2023-01,Marketing,17845
UAE_389,2023-02,Rent,13773
UAE_389,2023-02,Salaries,24791
UAE_389,2023-02,Utilities & Tech,8263
UAE_389,2023-02,Marketing,26691
UAE_389,2023-03,Rent,13235
UAE_389,2023-03,Salaries,23823
UAE_389,2023-03,Utilities & Tech,7941
UAE_389,2023-03,Marketing,20628
UAE_389,2023-04,Rent,16834
UAE_389,2023-04,Salaries,30302
UAE_389,2023-04,Utilities & Tech,10100
UAE_389,2023-04,Marketing,30032
UAE_389,2023-05,Rent,31765
UAE_389,2023-05,Salaries,57178
UAE_389,2023-05,Utilities & Tech,19059
UAE_389,2023-05,Marketing,38855
UAE_389,2023-06,Rent,17504
UAE_389,2023-06,Salaries,31508
UAE_389,2023-06,Utilities & Tech,10502
UAE_389,2023-06,Marketing,34758
UAE_389,2023-07,Rent,15983
UAE_389,2023-07,Salaries,28769
UAE_389,2023-07,Utilities & Tech,9589
UAE_389,2023-07,Marketing,38691
UAE_389,2023-08,Rent,27632
UAE_389,2023-08,Salaries,49738
UAE_389,2023-08,Utilities & Tech,16579
UAE_389,2023-08,Marketing,41679
UAE_389,2023-09,Rent,8562
UAE_389,2023-09,Salaries,15412
UAE_389,2023-09,Utilities & Tech,5137
UAE_389,2023-09,Marketing,19905
UAE_389,2023-10,Rent,15704
UAE_389,2023-10,Salaries,28267
UAE_389,2023-10,Utilities & Tech,9422
UAE_389,2023-10,Marketing,19971
UAE_389,2023-11,Rent,11454
UAE_389,2023-11,Salaries,20618
UAE_389,2023-11,Utilities & Tech,6872
UAE_389,2023-11,Marketing,23467
UAE_389,2023-12,Rent,14862
UAE_389,2023-12,Salaries,26752
UAE_389,2023-12,Utilities & Tech,8917
UAE_389,2023-12,Marketing,22502
UAE_389,2024-01,Rent,7474
UAE_389,2024-01,Salaries,13453
UAE_389,2024-01,Utilities & Tech,4484
UAE_389,2024-01,Marketing,17849
UAE_389,2024-02,Rent,12596
UAE_389,2024-02,Salaries,22674
UAE_389,2024-02,Utilities & Tech,7558
UAE_389,2024-02,Marketing,27634
UAE_389,2024-03,Rent,4597
UAE_389,2024-03,Salaries,8274
UAE_389,2024-03,Utilities & Tech,2758
UAE_389,2024-03,Marketing,10286
UAE_389,2024-04,Rent,16023
UAE_389,2024-04,Salaries,28842
UAE_389,2024-04,Utilities & Tech,9614
UAE_389,2024-04,Marketing,25942
UAE_389,2024-05,Rent,23083
UAE_389,2024-05,Salaries,41550
UAE_389,2024-05,Utilities & Tech,13850
UAE_389,2024-05,Marketing,36967
UAE_389,2024-06,Rent,17929
UAE_389,2024-06,Salaries,32273
UAE_389,2024-06,Utilities & Tech,10757
UAE_389,2024-06,Marketing,32003
UAE_389,2024-07,Rent,13085
UAE_389,2024-07,Salaries,23553
UAE_389,2024-07,Utilities & Tech,7851
UAE_389,2024-07,Marketing,22651
UAE_389,2024-08,Rent,16916
UAE_389,2024-08,Salaries,30450
UAE_389,2024-08,Utilities & Tech,10150
UAE_389,2024-08,Marketing,36012
UAE_389,2024-09,Rent,14216
UAE_389,2024-09,Salaries,25588
UAE_389,2024-09,Utilities & Tech,8529
UAE_389,2024-09,Marketing,25812
UAE_389,2024-10,Rent,8663
UAE_389,2024-10,Salaries,15594
UAE_389,2024-10,Utilities & Tech,5198
UAE_389,2024-10,Marketing,19453
UAE_389,2024-11,Rent,22005
UAE_389,2024-11,Salaries,39609
UAE_389,2024-11,Utilities & Tech,13203
UAE_389,2024-11,Marketing,32334
UAE_389,2024-12,Rent,3279
UAE_389,2024-12,Salaries,5902
UAE_389,2024-12,Utilities & Tech,1967
UAE_389,2024-12,Marketing,7591
UAE_389,2025-01,Rent,5213
UAE_389,2025-01,Salaries,9383
UAE_389,2025-01,Utilities & Tech,3127
UAE_389,2025-01,Marketing,13406
UAE_389,2025-02,Rent,8775
UAE_389,2025-02,Salaries,15795
UAE_389,2025-02,Utilities & Tech,5265
UAE_389,2025-02,Marketing,20589
UAE_389,2025-03,Rent,8650
UAE_389,2025-03,Salaries,15571
UAE_389,2025-03,Utilities & Tech,5190
UAE_389,2025-03,Marketing,24510
UAE_389,2025-04,Rent,8622
UAE_389,2025-04,Salaries,15520
UAE_389,2025-04,Utilities & Tech,5173
UAE_389,2025-04,Marketing,24318
UAE_389,2025-05,Rent,32695
UAE_389,2025-05,Salaries,58851
UAE_389,2025-05,Utilities & Tech,19617
UAE_389,2025-05,Marketing,36288
UAE_389,2025-06,Rent,13330
UAE_389,2025-06,Salaries,23994
UAE_389,2025-06,Utilities & Tech,7998
UAE_389,2025-06,Marketing,20373
UAE_389,2025-07,Rent,24044
UAE_389,2025-07,Salaries,43280
UAE_389,2025-07,Utilities & Tech,14426
UAE_389,2025-07,Marketing,37158
UAE_389,2025-08,Rent,29846
UAE_389,2025-08,Salaries,53723
UAE_389,2025-08,Utilities & Tech,17907
UAE_389,2025-08,Marketing,33582
UAE_389,2025-09,Rent,4316
UAE_389,2025-09,Salaries,7769
UAE_389,2025-09,Utilities & Tech,2589
UAE_389,2025-09,Marketing,12316
UAE_389,2025-10,Rent,4309
UAE_389,2025-10,Salaries,7757
UAE_389,2025-10,Utilities & Tech,2585
UAE_389,2025-10,Marketing,10325
UAE_389,2025-11,Rent,14919
UAE_389,2025-11,Salaries,26855
UAE_389,2025-11,Utilities & Tech,8951
UAE_389,2025-11,Marketing,28199
UAE_389,2025-12,Rent,8890
UAE_389,2025-12,Salaries,16002
UAE_389,2025-12,Utilities & Tech,5334
UAE_389,2025-12,Marketing,23998
UAE_390,2023-01,Rent,772
UAE_390,2023-01,Salaries,1390
UAE_390,2023-01,Utilities & Tech,463
UAE_390,2023-01,Marketing,2544
UAE_390,2023-02,Rent,1707
UAE_390,2023-02,Salaries,3073
UAE_390,2023-02,Utilities & Tech,1024
UAE_390,2023-02,Marketing,6140
UAE_390,2023-03,Rent,2370
UAE_390,2023-03,Salaries,4266
UAE_390,2023-03,Utilities & Tech,1422
UAE_390,2023-03,Marketing,8441
UAE_390,2023-04,Rent,3265
UAE_390,2023-04,Salaries,5877
UAE_390,2023-04,Utilities & Tech,1959
UAE_390,2023-04,Marketing,9300
UAE_390,2023-05,Rent,2534
UAE_390,2023-05,Salaries,4562
UAE_390,2023-05,Utilities & Tech,1520
UAE_390,2023-05,Marketing,9641
UAE_390,2023-06,Rent,1266
UAE_390,2023-06,Salaries,2279
UAE_390,2023-06,Utilities & Tech,759
UAE_390,2023-06,Marketing,4123
UAE_390,2023-07,Rent,2113
UAE_390,2023-07,Salaries,3803
UAE_390,2023-07,Utilities & Tech,1267
UAE_390,2023-07,Marketing,7496
UAE_390,2023-08,Rent,2624
UAE_390,2023-08,Salaries,4723
UAE_390,2023-08,Utilities & Tech,1574
UAE_390,2023-08,Marketing,9266
UAE_390,2023-09,Rent,2237
UAE_390,2023-09,Salaries,4027
UAE_390,2023-09,Utilities & Tech,1342
UAE_390,2023-09,Marketing,7036
UAE_390,2023-10,Rent,2675
UAE_390,2023-10,Salaries,4815
UAE_390,2023-10,Utilities & Tech,1605
UAE_390,2023-10,Marketing,9187
UAE_390,2023-11,Rent,1594
UAE_390,2023-11,Salaries,2869
UAE_390,2023-11,Utilities & Tech,956
UAE_390,2023-11,Marketing,5794
UAE_390,2023-12,Rent,2260
UAE_390,2023-12,Salaries,4068
UAE_390,2023-12,Utilities & Tech,1356
UAE_390,2023-12,Marketing,7219
UAE_390,2024-01,Rent,1970
UAE_390,2024-01,Salaries,3546
UAE_390,2024-01,Utilities & Tech,1182
UAE_390,2024-01,Marketing,7117
UAE_390,2024-02,Rent,913
UAE_390,2024-02,Salaries,1643
UAE_390,2024-02,Utilities & Tech,547
UAE_390,2024-02,Marketing,2002
UAE_390,2024-03,Rent,1826
UAE_390,2024-03,Salaries,3287
UAE_390,2024-03,Utilities & Tech,1095
UAE_390,2024-03,Marketing,6625
UAE_390,2024-04,Rent,1877
UAE_390,2024-04,Salaries,3379
UAE_390,2024-04,Utilities & Tech,1126
UAE_390,2024-04,Marketing,6595
UAE_390,2024-05,Rent,2043
UAE_390,2024-05,Salaries,3678
UAE_390,2024-05,Utilities & Tech,1226
UAE_390,2024-05,Marketing,6660
UAE_390,2024-06,Rent,2076
UAE_390,2024-06,Salaries,3737
UAE_390,2024-06,Utilities & Tech,1245
UAE_390,2024-06,Marketing,5861
UAE_390,2024-07,Rent,2613
UAE_390,2024-07,Salaries,4704
UAE_390,2024-07,Utilities & Tech,1568
UAE_390,2024-07,Marketing,8873
UAE_390,2024-08,Rent,2891
UAE_390,2024-08,Salaries,5204
UAE_390,2024-08,Utilities & Tech,1734
UAE_390,2024-08,Marketing,8940
UAE_390,2024-09,Rent,3285
UAE_390,2024-09,Salaries,5913
UAE_390,2024-09,Utilities & Tech,1971
UAE_390,2024-09,Marketing,10276
UAE_390,2024-10,Rent,1812
UAE_390,2024-10,Salaries,3261
UAE_390,2024-10,Utilities & Tech,1087
UAE_390,2024-10,Marketing,6094
UAE_390,2024-11,Rent,2605
UAE_390,2024-11,Salaries,4689
UAE_390,2024-11,Utilities & Tech,1563
UAE_390,2024-11,Marketing,8051
UAE_390,2024-12,Rent,2470
UAE_390,2024-12,Salaries,4446
UAE_390,2024-12,Utilities & Tech,1482
UAE_390,2024-12,Marketing,7892
UAE_390,2025-01,Rent,1597
UAE_390,2025-01,Salaries,2874
UAE_390,2025-01,Utilities & Tech,958
UAE_390,2025-01,Marketing,5295
UAE_390,2025-02,Rent,1245
UAE_390,2025-02,Salaries,2242
UAE_390,2025-02,Utilities & Tech,747
UAE_390,2025-02,Marketing,2987
UAE_390,2025-03,Rent,871
UAE_390,2025-03,Salaries,1567
UAE_390,2025-03,Utilities & Tech,522
UAE_390,2025-03,Marketing,2049
UAE_390,2025-04,Rent,1619
UAE_390,2025-04,Salaries,2914
UAE_390,2025-04,Utilities & Tech,971
UAE_390,2025-04,Marketing,5108
UAE_390,2025-05,Rent,1930
UAE_390,2025-05,Salaries,3475
UAE_390,2025-05,Utilities & Tech,1158
UAE_390,2025-05,Marketing,6058
UAE_390,2025-06,Rent,2458
UAE_390,2025-06,Salaries,4424
UAE_390,2025-06,Utilities & Tech,1474
UAE_390,2025-06,Marketing,7409
UAE_390,2025-07,Rent,1119
UAE_390,2025-07,Salaries,2014
UAE_390,2025-07,Utilities & Tech,671
UAE_390,2025-07,Marketing,3027
UAE_390,2025-08,Rent,2960
UAE_390,2025-08,Salaries,5328
UAE_390,2025-08,Utilities & Tech,1776
UAE_390,2025-08,Marketing,7279
UAE_390,2025-09,Rent,2930
UAE_390,2025-09,Salaries,5274
UAE_390,2025-09,Utilities & Tech,1758
UAE_390,2025-09,Marketing,7196
UAE_390,2025-10,Rent,2323
UAE_390,2025-10,Salaries,4182
UAE_390,2025-10,Utilities & Tech,1394
UAE_390,2025-10,Marketing,7135
UAE_390,2025-11,Rent,2252
UAE_390,2025-11,Salaries,4054
UAE_390,2025-11,Utilities & Tech,1351
UAE_390,2025-11,Marketing,7579
UAE_390,2025-12,Rent,1235
UAE_390,2025-12,Salaries,2223
UAE_390,2025-12,Utilities & Tech,741
UAE_390,2025-12,Marketing,3439
UAE_391,2023-01,Rent,1638
UAE_391,2023-01,Salaries,2948
UAE_391,2023-01,Utilities & Tech,982
UAE_391,2023-01,Marketing,5693
UAE_391,2023-02,Rent,2399
UAE_391,2023-02,Salaries,4318
UAE_391,2023-02,Utilities & Tech,1439
UAE_391,2023-02,Marketing,8197
UAE_391,2023-03,Rent,1368
UAE_391,2023-03,Salaries,2462
UAE_391,2023-03,Utilities & Tech,820
UAE_391,2023-03,Marketing,4087
UAE_391,2023-04,Rent,3165
UAE_391,2023-04,Salaries,5697
UAE_391,2023-04,Utilities & Tech,1899
UAE_391,2023-04,Marketing,8300
UAE_391,2023-05,Rent,2901
UAE_391,2023-05,Salaries,5221
UAE_391,2023-05,Utilities & Tech,1740
UAE_391,2023-05,Marketing,10515
UAE_391,2023-06,Rent,1509
UAE_391,2023-06,Salaries,2717
UAE_391,2023-06,Utilities & Tech,905
UAE_391,2023-06,Marketing,4810
UAE_391,2023-07,Rent,2012
UAE_391,2023-07,Salaries,3622
UAE_391,2023-07,Utilities & Tech,1207
UAE_391,2023-07,Marketing,7208
UAE_391,2023-08,Rent,2522
UAE_391,2023-08,Salaries,4539
UAE_391,2023-08,Utilities & Tech,1513
UAE_391,2023-08,Marketing,8640
UAE_391,2023-09,Rent,2826
UAE_391,2023-09,Salaries,5088
UAE_391,2023-09,Utilities & Tech,1696
UAE_391,2023-09,Marketing,9851
UAE_391,2023-10,Rent,1048
UAE_391,2023-10,Salaries,1886
UAE_391,2023-10,Utilities & Tech,628
UAE_391,2023-10,Marketing,3059
UAE_391,2023-11,Rent,2466
UAE_391,2023-11,Salaries,4439
UAE_391,2023-11,Utilities & Tech,1479
UAE_391,2023-11,Marketing,8629
UAE_391,2023-12,Rent,2317
UAE_391,2023-12,Salaries,4171
UAE_391,2023-12,Utilities & Tech,1390
UAE_391,2023-12,Marketing,7432
UAE_391,2024-01,Rent,1048
UAE_391,2024-01,Salaries,1886
UAE_391,2024-01,Utilities & Tech,628
UAE_391,2024-01,Marketing,2341
UAE_391,2024-02,Rent,1959
UAE_391,2024-02,Salaries,3526
UAE_391,2024-02,Utilities & Tech,1175
UAE_391,2024-02,Marketing,7271
UAE_391,2024-03,Rent,1328
UAE_391,2024-03,Salaries,2391
UAE_391,2024-03,Utilities & Tech,797
UAE_391,2024-03,Marketing,4196
UAE_391,2024-04,Rent,1213
UAE_391,2024-04,Salaries,2184
UAE_391,2024-04,Utilities & Tech,728
UAE_391,2024-04,Marketing,3831
UAE_391,2024-05,Rent,2416
UAE_391,2024-05,Salaries,4348
UAE_391,2024-05,Utilities & Tech,1449
UAE_391,2024-05,Marketing,7291
UAE_391,2024-06,Rent,1245
UAE_391,2024-06,Salaries,2242
UAE_391,2024-06,Utilities & Tech,747
UAE_391,2024-06,Marketing,2832
UAE_391,2024-07,Rent,1022
UAE_391,2024-07,Salaries,1839
UAE_391,2024-07,Utilities & Tech,613
UAE_391,2024-07,Marketing,3231
UAE_391,2024-08,Rent,1932
UAE_391,2024-08,Salaries,3478
UAE_391,2024-08,Utilities & Tech,1159
UAE_391,2024-08,Marketing,5902
UAE_391,2024-09,Rent,1895
UAE_391,2024-09,Salaries,3411
UAE_391,2024-09,Utilities & Tech,1137
UAE_391,2024-09,Marketing,6637
UAE_391,2024-10,Rent,2969
UAE_391,2024-10,Salaries,5344
UAE_391,2024-10,Utilities & Tech,1781
UAE_391,2024-10,Marketing,6669
UAE_391,2024-11,Rent,1453
UAE_391,2024-11,Salaries,2615
UAE_391,2024-11,Utilities & Tech,871
UAE_391,2024-11,Marketing,4580
UAE_391,2024-12,Rent,2266
UAE_391,2024-12,Salaries,4078
UAE_391,2024-12,Utilities & Tech,1359
UAE_391,2024-12,Marketing,7075
UAE_391,2025-01,Rent,1970
UAE_391,2025-01,Salaries,3546
UAE_391,2025-01,Utilities & Tech,1182
UAE_391,2025-01,Marketing,6376
UAE_391,2025-02,Rent,1322
UAE_391,2025-02,Salaries,2380
UAE_391,2025-02,Utilities & Tech,793
UAE_391,2025-02,Marketing,4792
UAE_391,2025-03,Rent,2015
UAE_391,2025-03,Salaries,3628
UAE_391,2025-03,Utilities & Tech,1209
UAE_391,2025-03,Marketing,5791
UAE_391,2025-04,Rent,1802
UAE_391,2025-04,Salaries,3244
UAE_391,2025-04,Utilities & Tech,1081
UAE_391,2025-04,Marketing,5987
UAE_391,2025-05,Rent,2750
UAE_391,2025-05,Salaries,4950
UAE_391,2025-05,Utilities & Tech,1650
UAE_391,2025-05,Marketing,8297
UAE_391,2025-06,Rent,1898
UAE_391,2025-06,Salaries,3417
UAE_391,2025-06,Utilities & Tech,1139
UAE_391,2025-06,Marketing,6237
UAE_391,2025-07,Rent,1312
UAE_391,2025-07,Salaries,2362
UAE_391,2025-07,Utilities & Tech,787
UAE_391,2025-07,Marketing,3673
UAE_391,2025-08,Rent,3917
UAE_391,2025-08,Salaries,7051
UAE_391,2025-08,Utilities & Tech,2350
UAE_391,2025-08,Marketing,9976
UAE_391,2025-09,Rent,2149
UAE_391,2025-09,Salaries,3868
UAE_391,2025-09,Utilities & Tech,1289
UAE_391,2025-09,Marketing,6519
UAE_391,2025-10,Rent,2073
UAE_391,2025-10,Salaries,3732
UAE_391,2025-10,Utilities & Tech,1244
UAE_391,2025-10,Marketing,5899
UAE_391,2025-11,Rent,778
UAE_391,2025-11,Salaries,1400
UAE_391,2025-11,Utilities & Tech,466
UAE_391,2025-11,Marketing,2277
UAE_391,2025-12,Rent,2296
UAE_391,2025-12,Salaries,4133
UAE_391,2025-12,Utilities & Tech,1377
UAE_391,2025-12,Marketing,7466
UAE_392,2023-01,Rent,1700
UAE_392,2023-01,Salaries,3061
UAE_392,2023-01,Utilities & Tech,1020
UAE_392,2023-01,Marketing,5110
UAE_392,2023-02,Rent,2615
UAE_392,2023-02,Salaries,4707
UAE_392,2023-02,Utilities & Tech,1569
UAE_392,2023-02,Marketing,9802
UAE_392,2023-03,Rent,2342
UAE_392,2023-03,Salaries,4216
UAE_392,2023-03,Utilities & Tech,1405
UAE_392,2023-03,Marketing,8682
UAE_392,2023-04,Rent,5578
UAE_392,2023-04,Salaries,10041
UAE_392,2023-04,Utilities & Tech,3347
UAE_392,2023-04,Marketing,15402
UAE_392,2023-05,Rent,2148
UAE_392,2023-05,Salaries,3867
UAE_392,2023-05,Utilities & Tech,1289
UAE_392,2023-05,Marketing,6776
UAE_392,2023-06,Rent,4817
UAE_392,2023-06,Salaries,8671
UAE_392,2023-06,Utilities & Tech,2890
UAE_392,2023-06,Marketing,11461
UAE_392,2023-07,Rent,2601
UAE_392,2023-07,Salaries,4683
UAE_392,2023-07,Utilities & Tech,1561
UAE_392,2023-07,Marketing,6677
UAE_392,2023-08,Rent,3573
UAE_392,2023-08,Salaries,6432
UAE_392,2023-08,Utilities & Tech,2144
UAE_392,2023-08,Marketing,10471
UAE_392,2023-09,Rent,4491
UAE_392,2023-09,Salaries,8085
UAE_392,2023-09,Utilities & Tech,2695
UAE_392,2023-09,Marketing,15936
UAE_392,2023-10,Rent,3213
UAE_392,2023-10,Salaries,5784
UAE_392,2023-10,Utilities & Tech,1928
UAE_392,2023-10,Marketing,9827
UAE_392,2023-11,Rent,1462
UAE_392,2023-11,Salaries,2632
UAE_392,2023-11,Utilities & Tech,877
UAE_392,2023-11,Marketing,3943
UAE_392,2023-12,Rent,4107
UAE_392,2023-12,Salaries,7393
UAE_392,2023-12,Utilities & Tech,2464
UAE_392,2023-12,Marketing,12347
UAE_392,2024-01,Rent,4229
UAE_392,2024-01,Salaries,7613
UAE_392,2024-01,Utilities & Tech,2537
UAE_392,2024-01,Marketing,12963
UAE_392,2024-02,Rent,3368
UAE_392,2024-02,Salaries,6063
UAE_392,2024-02,Utilities & Tech,2021
UAE_392,2024-02,Marketing,9338
UAE_392,2024-03,Rent,3997
UAE_392,2024-03,Salaries,7195
UAE_392,2024-03,Utilities & Tech,2398
UAE_392,2024-03,Marketing,10868
UAE_392,2024-04,Rent,3242
UAE_392,2024-04,Salaries,5835
UAE_392,2024-04,Utilities & Tech,1945
UAE_392,2024-04,Marketing,11506
UAE_392,2024-05,Rent,2562
UAE_392,2024-05,Salaries,4611
UAE_392,2024-05,Utilities & Tech,1537
UAE_392,2024-05,Marketing,8588
UAE_392,2024-06,Rent,5930
UAE_392,2024-06,Salaries,10674
UAE_392,2024-06,Utilities & Tech,3558
UAE_392,2024-06,Marketing,15068
UAE_392,2024-07,Rent,2392
UAE_392,2024-07,Salaries,4306
UAE_392,2024-07,Utilities & Tech,1435
UAE_392,2024-07,Marketing,7197
UAE_392,2024-08,Rent,1855
UAE_392,2024-08,Salaries,3339
UAE_392,2024-08,Utilities & Tech,1113
UAE_392,2024-08,Marketing,3718
UAE_392,2024-09,Rent,9413
UAE_392,2024-09,Salaries,16944
UAE_392,2024-09,Utilities & Tech,5648
UAE_392,2024-09,Marketing,16584
UAE_392,2024-10,Rent,1560
UAE_392,2024-10,Salaries,2808
UAE_392,2024-10,Utilities & Tech,936
UAE_392,2024-10,Marketing,3722
UAE_392,2024-11,Rent,5187
UAE_392,2024-11,Salaries,9336
UAE_392,2024-11,Utilities & Tech,3112
UAE_392,2024-11,Marketing,9932
UAE_392,2024-12,Rent,2745
UAE_392,2024-12,Salaries,4941
UAE_392,2024-12,Utilities & Tech,1647
UAE_392,2024-12,Marketing,8871
UAE_392,2025-01,Rent,1501
UAE_392,2025-01,Salaries,2703
UAE_392,2025-01,Utilities & Tech,901
UAE_392,2025-01,Marketing,4858
UAE_392,2025-02,Rent,1854
UAE_392,2025-02,Salaries,3338
UAE_392,2025-02,Utilities & Tech,1112
UAE_392,2025-02,Marketing,5928
UAE_392,2025-03,Rent,2116
UAE_392,2025-03,Salaries,3809
UAE_392,2025-03,Utilities & Tech,1269
UAE_392,2025-03,Marketing,7478
UAE_392,2025-04,Rent,2107
UAE_392,2025-04,Salaries,3793
UAE_392,2025-04,Utilities & Tech,1264
UAE_392,2025-04,Marketing,5376
UAE_392,2025-05,Rent,1258
UAE_392,2025-05,Salaries,2264
UAE_392,2025-05,Utilities & Tech,754
UAE_392,2025-05,Marketing,3984
UAE_392,2025-06,Rent,3044
UAE_392,2025-06,Salaries,5479
UAE_392,2025-06,Utilities & Tech,1826
UAE_392,2025-06,Marketing,7746
UAE_392,2025-07,Rent,5720
UAE_392,2025-07,Salaries,10297
UAE_392,2025-07,Utilities & Tech,3432
UAE_392,2025-07,Marketing,18527
UAE_392,2025-08,Rent,1577
UAE_392,2025-08,Salaries,2839
UAE_392,2025-08,Utilities & Tech,946
UAE_392,2025-08,Marketing,3938
UAE_392,2025-09,Rent,1829
UAE_392,2025-09,Salaries,3292
UAE_392,2025-09,Utilities & Tech,1097
UAE_392,2025-09,Marketing,4037
UAE_392,2025-10,Rent,2522
UAE_392,2025-10,Salaries,4540
UAE_392,2025-10,Utilities & Tech,1513
UAE_392,2025-10,Marketing,6395
UAE_392,2025-11,Rent,1690
UAE_392,2025-11,Salaries,3042
UAE_392,2025-11,Utilities & Tech,1014
UAE_392,2025-11,Marketing,4535
UAE_392,2025-12,Rent,3715
UAE_392,2025-12,Salaries,6687
UAE_392,2025-12,Utilities & Tech,2229
UAE_392,2025-12,Marketing,13006
UAE_393,2023-01,Rent,3548
UAE_393,2023-01,Salaries,6387
UAE_393,2023-01,Utilities & Tech,2129
UAE_393,2023-01,Marketing,9814
UAE_393,2023-02,Rent,3505
UAE_393,2023-02,Salaries,6310
UAE_393,2023-02,Utilities & Tech,2103
UAE_393,2023-02,Marketing,9606
UAE_393,2023-03,Rent,1946
UAE_393,2023-03,Salaries,3502
UAE_393,2023-03,Utilities & Tech,1167
UAE_393,2023-03,Marketing,6744
UAE_393,2023-04,Rent,2106
UAE_393,2023-04,Salaries,3791
UAE_393,2023-04,Utilities & Tech,1263
UAE_393,2023-04,Marketing,6445
UAE_393,2023-05,Rent,4407
UAE_393,2023-05,Salaries,7933
UAE_393,2023-05,Utilities & Tech,2644
UAE_393,2023-05,Marketing,13349
UAE_393,2023-06,Rent,7438
UAE_393,2023-06,Salaries,13389
UAE_393,2023-06,Utilities & Tech,4463
UAE_393,2023-06,Marketing,17061
UAE_393,2023-07,Rent,7017
UAE_393,2023-07,Salaries,12631
UAE_393,2023-07,Utilities & Tech,4210
UAE_393,2023-07,Marketing,19265
UAE_393,2023-08,Rent,5192
UAE_393,2023-08,Salaries,9346
UAE_393,2023-08,Utilities & Tech,3115
UAE_393,2023-08,Marketing,16377
UAE_393,2023-09,Rent,6404
UAE_393,2023-09,Salaries,11527
UAE_393,2023-09,Utilities & Tech,3842
UAE_393,2023-09,Marketing,17621
UAE_393,2023-10,Rent,5403
UAE_393,2023-10,Salaries,9725
UAE_393,2023-10,Utilities & Tech,3241
UAE_393,2023-10,Marketing,13499
UAE_393,2023-11,Rent,1756
UAE_393,2023-11,Salaries,3162
UAE_393,2023-11,Utilities & Tech,1054
UAE_393,2023-11,Marketing,5481
UAE_393,2023-12,Rent,3050
UAE_393,2023-12,Salaries,5490
UAE_393,2023-12,Utilities & Tech,1830
UAE_393,2023-12,Marketing,10180
UAE_393,2024-01,Rent,1979
UAE_393,2024-01,Salaries,3562
UAE_393,2024-01,Utilities & Tech,1187
UAE_393,2024-01,Marketing,5088
UAE_393,2024-02,Rent,1712
UAE_393,2024-02,Salaries,3082
UAE_393,2024-02,Utilities & Tech,1027
UAE_393,2024-02,Marketing,5919
UAE_393,2024-03,Rent,3828
UAE_393,2024-03,Salaries,6890
UAE_393,2024-03,Utilities & Tech,2296
UAE_393,2024-03,Marketing,14052
UAE_393,2024-04,Rent,7611
UAE_393,2024-04,Salaries,13700
UAE_393,2024-04,Utilities & Tech,4566
UAE_393,2024-04,Marketing,17349
UAE_393,2024-05,Rent,6310
UAE_393,2024-05,Salaries,11358
UAE_393,2024-05,Utilities & Tech,3786
UAE_393,2024-05,Marketing,15816
UAE_393,2024-06,Rent,4056
UAE_393,2024-06,Salaries,7302
UAE_393,2024-06,Utilities & Tech,2434
UAE_393,2024-06,Marketing,11487
UAE_393,2024-07,Rent,5594
UAE_393,2024-07,Salaries,10069
UAE_393,2024-07,Utilities & Tech,3356
UAE_393,2024-07,Marketing,17016
UAE_393,2024-08,Rent,3795
UAE_393,2024-08,Salaries,6831
UAE_393,2024-08,Utilities & Tech,2277
UAE_393,2024-08,Marketing,12631
UAE_393,2024-09,Rent,2556
UAE_393,2024-09,Salaries,4601
UAE_393,2024-09,Utilities & Tech,1533
UAE_393,2024-09,Marketing,7326
UAE_393,2024-10,Rent,5000
UAE_393,2024-10,Salaries,9000
UAE_393,2024-10,Utilities & Tech,3000
UAE_393,2024-10,Marketing,17214
UAE_393,2024-11,Rent,3730
UAE_393,2024-11,Salaries,6714
UAE_393,2024-11,Utilities & Tech,2238
UAE_393,2024-11,Marketing,11519
UAE_393,2024-12,Rent,3279
UAE_393,2024-12,Salaries,5903
UAE_393,2024-12,Utilities & Tech,1967
UAE_393,2024-12,Marketing,7636
UAE_393,2025-01,Rent,3306
UAE_393,2025-01,Salaries,5950
UAE_393,2025-01,Utilities & Tech,1983
