business_id,product_id,category,price,cost,launch_date
UAE_440,P_UAE_440_1,Retail,824,496,2022-01-01
UAE_440,P_UAE_440_2,Retail,1712,832,2022-01-01
UAE_440,P_UAE_440_3,Retail,1201,711,2022-01-01
UAE_440,P_UAE_440_4,Retail,373,229,2022-01-01
UAE_441,P_UAE_441_1,Services,6506,3678,2022-01-01
UAE_441,P_UAE_441_2,Services,17819,10135,2022-01-01
UAE_442,P_UAE_442_1,Retail,1739,860,2022-01-01
UAE_442,P_UAE_442_2,Retail,1617,814,2022-01-01
UAE_442,P_UAE_442_3,Retail,1395,582,2022-01-01
UAE_443,P_UAE_443_1,Retail,31993,21669,2022-01-01
UAE_443,P_UAE_443_2,Retail,30677,21251,2022-01-01
UAE_443,P_UAE_443_3,Retail,44806,20423,2022-01-01
UAE_444,P_UAE_444_1,Retail,13785,9541,2022-01-01
UAE_444,P_UAE_444_2,Retail,12083,8133,2022-01-01
UAE_444,P_UAE_444_3,Retail,10135,5101,2022-01-01
UAE_445,P_UAE_445_1,Retail,1788,663,2022-01-01
UAE_445,P_UAE_445_2,Retail,1002,385,2022-01-01
UAE_445,P_UAE_445_3,Retail,1657,944,2022-01-01
UAE_446,P_UAE_446_1,Manufacturing,927,371,2022-01-01
UAE_446,P_UAE_446_2,Manufacturing,1913,848,2022-01-01
UAE_447,P_UAE_447_1,Manufacturing,1998,1072,2022-01-01
UAE_447,P_UAE_447_2,Manufacturing,2102,956,2022-01-01
UAE_447,P_UAE_447_3,Manufacturing,958,518,2022-01-01
UAE_447,P_UAE_447_4,Manufacturing,965,603,2022-01-01
UAE_448,P_UAE_448_1,Retail,1417,869,2022-01-01
UAE_448,P_UAE_448_2,Retail,404,169,2022-01-01
UAE_449,P_UAE_449_1,Services,1958,1278,2022-01-01
UAE_449,P_UAE_449_2,Services,400,248,2022-01-01
UAE_450,P_UAE_450_1,Retail,3154,2019,2022-01-01
UAE_450,P_UAE_450_2,Retail,3628,2111,2022-01-01
UAE_450,P_UAE_450_3,Retail,238,107,2022-01-01
UAE_450,P_UAE_450_4,Retail,200,121,2022-01-01
UAE_451,P_UAE_451_1,Retail,2295,1441,2022-01-01
UAE_451,P_UAE_451_2,Retail,472,187,2022-01-01
UAE_451,P_UAE_451_3,Retail,3398,1471,2022-01-01
UAE_451,P_UAE_451_4,Retail,2147,879,2022-01-01
UAE_452,P_UAE_452_1,Manufacturing,1907,688,2022-01-01
UAE_452,P_UAE_452_2,Manufacturing,1392,967,2022-01-01
UAE_453,P_UAE_453_1,Retail,1546,701,2022-01-01
UAE_453,P_UAE_453_2,Retail,803,289,2022-01-01
UAE_453,P_UAE_453_3,Retail,240,149,2022-01-01
UAE_453,P_UAE_453_4,Retail,902,481,2022-01-01
UAE_454,P_UAE_454_1,Manufacturing,2369,1203,2022-01-01
UAE_454,P_UAE_454_2,Manufacturing,2284,916,2022-01-01
UAE_454,P_UAE_454_3,Manufacturing,932,398,2022-01-01
UAE_454,P_UAE_454_4,Manufacturing,690,395,2022-01-01
UAE_455,P_UAE_455_1,Retail,24536,13173,2022-01-01
UAE_455,P_UAE_455_2,Retail,37319,18998,2022-01-01
UAE_455,P_UAE_455_3,Retail,25381,13942,2022-01-01
UAE_456,P_UAE_456_1,Retail,963,656,2022-01-01
UAE_456,P_UAE_456_2,Retail,2032,1021,2022-01-01
UAE_456,P_UAE_456_3,Retail,1730,1199,2022-01-01
UAE_456,P_UAE_456_4,Retail,1367,877,2022-01-01
UAE_457,P_UAE_457_1,Retail,1940,877,2022-01-01
UAE_457,P_UAE_457_2,Retail,584,284,2022-01-01
UAE_457,P_UAE_457_3,Retail,1288,873,2022-01-01
UAE_458,P_UAE_458_1,Services,2984,1904,2022-01-01
UAE_458,P_UAE_458_2,Services,2999,1077,2022-01-01
UAE_459,P_UAE_459_1,Retail,2313,1356,2022-01-01
UAE_459,P_UAE_459_2,Retail,2227,1108,2022-01-01
UAE_459,P_UAE_459_3,Retail,1758,655,2022-01-01
UAE_460,P_UAE_460_1,Manufacturing,7172,2956,2022-01-01
UAE_460,P_UAE_460_2,Manufacturing,3862,1556,2022-01-01
UAE_461,P_UAE_461_1,Retail,1105,541,2022-01-01
UAE_461,P_UAE_461_2,Retail,279,160,2022-01-01
UAE_461,P_UAE_461_3,Retail,1430,788,2022-01-01
UAE_461,P_UAE_461_4,Retail,1735,869,2022-01-01
UAE_462,P_UAE_462_1,Retail,1320,531,2022-01-01
UAE_462,P_UAE_462_2,Retail,3636,1873,2022-01-01
UAE_462,P_UAE_462_3,Retail,5447,2834,2022-01-01
UAE_463,P_UAE_463_1,Services,1558,585,2022-01-01
UAE_463,P_UAE_463_2,Services,2200,1341,2022-01-01
UAE_463,P_UAE_463_3,Services,1672,812,2022-01-01
UAE_464,P_UAE_464_1,Retail,750,438,2022-01-01
UAE_464,P_UAE_464_2,Retail,1491,573,2022-01-01
UAE_465,P_UAE_465_1,Retail,1310,516,2022-01-01
UAE_465,P_UAE_465_2,Retail,2899,1735,2022-01-01
UAE_465,P_UAE_465_3,Retail,1454,545,2022-01-01
UAE_466,P_UAE_466_1,Retail,12482,7505,2022-01-01
UAE_466,P_UAE_466_2,Retail,4897,2200,2022-01-01
UAE_467,P_UAE_467_1,Retail,1269,676,2022-01-01
UAE_467,P_UAE_467_2,Retail,1444,897,2022-01-01
UAE_467,P_UAE_467_3,Retail,2392,1673,2022-01-01
UAE_467,P_UAE_467_4,Retail,986,455,2022-01-01
UAE_468,P_UAE_468_1,Retail,799,429,2022-01-01
UAE_468,P_UAE_468_2,Retail,2462,1113,2022-01-01
UAE_468,P_UAE_468_3,Retail,144,77,2022-01-01
UAE_468,P_UAE_468_4,Retail,1889,844,2022-01-01
UAE_469,P_UAE_469_1,Manufacturing,856,549,2022-01-01
UAE_469,P_UAE_469_2,Manufacturing,249,112,2022-01-01
UAE_470,P_UAE_470_1,Retail,10296,3728,2022-01-01
UAE_470,P_UAE_470_2,Retail,4279,2284,2022-01-01
UAE_471,P_UAE_471_1,Retail,9954,6076,2022-01-01
UAE_471,P_UAE_471_2,Retail,7445,2979,2022-01-01
UAE_471,P_UAE_471_3,Retail,8154,4247,2022-01-01
UAE_472,P_UAE_472_1,Retail,7339,3751,2022-01-01
UAE_472,P_UAE_472_2,Retail,2691,1225,2022-01-01
UAE_472,P_UAE_472_3,Retail,8763,5458,2022-01-01
UAE_472,P_UAE_472_4,Retail,7299,3780,2022-01-01
UAE_473,P_UAE_473_1,Services,6545,4366,2022-01-01
UAE_473,P_UAE_473_2,Services,3975,1865,2022-01-01
UAE_473,P_UAE_473_3,Services,5119,2463,2022-01-01
UAE_473,P_UAE_473_4,Services,978,564,2022-01-01
UAE_474,P_UAE_474_1,Retail,6143,2949,2022-01-01
UAE_474,P_UAE_474_2,Retail,7602,3548,2022-01-01
UAE_474,P_UAE_474_3,Retail,20105,8826,2022-01-01
UAE_474,P_UAE_474_4,Retail,4789,2593,2022-01-01
UAE_475,P_UAE_475_1,Services,822,329,2022-01-01
UAE_475,P_UAE_475_2,Services,2111,809,2022-01-01
UAE_475,P_UAE_475_3,Services,2332,1057,2022-01-01
UAE_476,P_UAE_476_1,Retail,3956,2224,2022-01-01
UAE_476,P_UAE_476_2,Retail,476,181,2022-01-01
UAE_476,P_UAE_476_3,Retail,1366,792,2022-01-01
UAE_477,P_UAE_477_1,Retail,2155,1450,2022-01-01
UAE_477,P_UAE_477_2,Retail,4549,2623,2022-01-01
UAE_477,P_UAE_477_3,Retail,16748,6007,2022-01-01
UAE_477,P_UAE_477_4,Retail,18780,10849,2022-01-01
UAE_478,P_UAE_478_1,Retail,2411,1178,2022-01-01
UAE_478,P_UAE_478_2,Retail,5601,2762,2022-01-01
UAE_478,P_UAE_478_3,Retail,529,355,2022-01-01
UAE_478,P_UAE_478_4,Retail,3422,1302,2022-01-01
UAE_479,P_UAE_479_1,Manufacturing,1555,563,2022-01-01
UAE_479,P_UAE_479_2,Manufacturing,1984,951,2022-01-01
UAE_479,P_UAE_479_3,Manufacturing,839,515,2022-01-01
UAE_480,P_UAE_480_1,Retail,1264,480,2022-01-01
UAE_480,P_UAE_480_2,Retail,1688,882,2022-01-01
UAE_480,P_UAE_480_3,Retail,1979,817,2022-01-01
UAE_481,P_UAE_481_1,Retail,16768,10246,2022-01-01
UAE_481,P_UAE_481_2,Retail,8916,3533,2022-01-01
UAE_482,P_UAE_482_1,Services,2946,1452,2022-01-01
UAE_482,P_UAE_482_2,Services,3708,1307,2022-01-01
UAE_482,P_UAE_482_3,Services,1391,885,2022-01-01
UAE_482,P_UAE_482_4,Services,3519,1927,2022-01-01
UAE_483,P_UAE_483_1,Retail,1747,1024,2022-01-01
UAE_483,P_UAE_483_2,Retail,449,159,2022-01-01
UAE_483,P_UAE_483_3,Retail,2329,985,2022-01-01
UAE_483,P_UAE_483_4,Retail,2517,1718,2022-01-01
UAE_484,P_UAE_484_1,Retail,2294,1361,2022-01-01
UAE_484,P_UAE_484_2,Retail,1830,1101,2022-01-01
UAE_484,P_UAE_484_3,Retail,2105,1401,2022-01-01
UAE_485,P_UAE_485_1,Services,2712,1554,2022-01-01
UAE_485,P_UAE_485_2,Services,2916,1888,2022-01-01
UAE_486,P_UAE_486_1,Retail,2865,1395,2022-01-01
UAE_486,P_UAE_486_2,Retail,301,189,2022-01-01
UAE_486,P_UAE_486_3,Retail,3414,1343,2022-01-01
UAE_487,P_UAE_487_1,Retail,1457,576,2022-01-01
UAE_487,P_UAE_487_2,Retail,3110,1743,2022-01-01
UAE_487,P_UAE_487_3,Retail,4413,2517,2022-01-01
UAE_487,P_UAE_487_4,Retail,1607,874,2022-01-01
UAE_488,P_UAE_488_1,Services,1833,1217,2022-01-01
UAE_488,P_UAE_488_2,Services,1548,960,2022-01-01
UAE_489,P_UAE_489_1,Retail,1461,985,2022-01-01
UAE_489,P_UAE_489_2,Retail,521,240,2022-01-01
UAE_489,P_UAE_489_3,Retail,2125,1464,2022-01-01
UAE_490,P_UAE_490_1,Retail,2345,1639,2022-01-01
UAE_490,P_UAE_490_2,Retail,1263,807,2022-01-01
UAE_490,P_UAE_490_3,Retail,469,293,2022-01-01
UAE_490,P_UAE_490_4,Retail,1687,791,2022-01-01
UAE_491,P_UAE_491_1,Manufacturing,1283,463,2022-01-01
UAE_491,P_UAE_491_2,Manufacturing,159,74,2022-01-01
UAE_491,P_UAE_491_3,Manufacturing,1312,501,2022-01-01
UAE_491,P_UAE_491_4,Manufacturing,773,304,2022-01-01
UAE_492,P_UAE_492_1,Retail,639,383,2022-01-01
UAE_492,P_UAE_492_2,Retail,1004,588,2022-01-01
UAE_492,P_UAE_492_3,Retail,1276,831,2022-01-01
UAE_492,P_UAE_492_4,Retail,649,388,2022-01-01
UAE_493,P_UAE_493_1,Retail,2331,849,2022-01-01
UAE_493,P_UAE_493_2,Retail,1417,623,2022-01-01
UAE_494,P_UAE_494_1,Services,1684,846,2022-01-01
UAE_494,P_UAE_494_2,Services,3289,2171,2022-01-01
UAE_495,P_UAE_495_1,Retail,1425,833,2022-01-01
UAE_495,P_UAE_495_2,Retail,2108,1446,2022-01-01
UAE_495,P_UAE_495_3,Retail,1121,416,2022-01-01
UAE_495,P_UAE_495_4,Retail,1026,470,2022-01-01
UAE_496,P_UAE_496_1,Retail,961,552,2022-01-01
UAE_496,P_UAE_496_2,Retail,3276,1618,2022-01-01
UAE_496,P_UAE_496_3,Retail,531,322,2022-01-01
UAE_496,P_UAE_496_4,Retail,1905,762,2022-01-01
UAE_497,P_UAE_497_1,Retail,8643,3111,2022-01-01
UAE_497,P_UAE_497_2,Retail,10465,7149,2022-01-01
UAE_497,P_UAE_497_3,Retail,3655,2006,2022-01-01
UAE_498,P_UAE_498_1,Retail,2759,1801,2022-01-01
UAE_498,P_UAE_498_2,Retail,4055,2628,2022-01-01
UAE_498,P_UAE_498_3,Retail,2101,1157,2022-01-01
UAE_499,P_UAE_499_1,Retail,2080,1392,2022-01-01
UAE_499,P_UAE_499_2,Retail,696,486,2022-01-01
UAE_500,P_UAE_500_1,Retail,15460,5626,2022-01-01
UAE_500,P_UAE_500_2,Retail,8678,5924,2022-01-01
