business_id,month,leads_in,opportunities,proposals_sent,deals_closed,pipeline_value
UAE_368,2025-05,1335,534,267,41,30587087
UAE_368,2025-06,604,241,120,18,18221682
UAE_368,2025-07,1041,416,208,27,22022536
UAE_368,2025-08,1606,642,321,48,17711887
UAE_368,2025-09,967,386,193,25,14870024
UAE_368,2025-10,920,368,184,31,7687166
UAE_368,2025-11,468,187,93,12,4803227
UAE_368,2025-12,633,253,126,13,5197814
UAE_369,2023-01,23,9,4,1,10261
UAE_369,2023-02,36,14,7,1,31000
UAE_369,2023-03,42,16,8,1,29096
UAE_369,2023-04,56,22,11,1,49333
UAE_369,2023-05,20,8,4,1,19793
UAE_369,2023-06,42,16,8,1,39282
UAE_369,2023-07,96,38,19,2,42338
UAE_369,2023-08,21,8,4,1,11860
UAE_369,2023-09,39,15,7,1,11572
UAE_369,2023-10,23,9,4,1,18263
UAE_369,2023-11,21,8,4,1,6408
UAE_369,2023-12,31,12,6,1,35174
UAE_369,2024-01,50,20,10,1,51387
UAE_369,2024-02,58,23,11,1,46727
UAE_369,2024-03,21,8,4,1,22998
UAE_369,2024-04,37,14,7,1,18291
UAE_369,2024-05,50,20,10,1,25735
UAE_369,2024-06,24,9,4,1,13823
UAE_369,2024-07,83,33,16,2,97750
UAE_369,2024-08,62,24,12,1,28268
UAE_369,2024-09,28,11,5,1,20940
UAE_369,2024-10,46,18,9,1,45640
UAE_369,2024-11,54,21,10,1,48146
UAE_369,2024-12,14,5,2,1,14231
UAE_369,2025-01,52,20,10,1,43038
UAE_369,2025-02,31,12,6,1,10505
UAE_369,2025-03,26,10,5,1,13371
UAE_369,2025-04,35,14,7,1,11719
UAE_369,2025-05,33,13,6,1,18221
UAE_369,2025-06,38,15,7,1,30095
UAE_369,2025-07,31,12,6,1,24992
UAE_369,2025-08,50,20,10,1,33256
UAE_369,2025-09,38,15,7,1,23502
UAE_369,2025-10,64,25,12,1,35003
UAE_369,2025-11,36,14,7,1,17772
UAE_369,2025-12,21,8,4,1,8989
UAE_370,2023-01,18,7,3,1,10531
UAE_370,2023-02,18,7,3,1,6745
UAE_370,2023-03,51,20,10,1,38152
UAE_370,2023-04,15,6,3,1,12596
UAE_370,2023-05,28,11,5,1,25945
UAE_370,2023-06,35,14,7,1,33158
UAE_370,2023-07,23,9,4,1,22920
UAE_370,2023-08,52,20,10,1,41365
UAE_370,2023-09,10,4,2,1,7593
UAE_370,2023-10,33,13,6,1,35111
UAE_370,2023-11,10,4,2,1,5054
UAE_370,2023-12,12,4,2,1,4709
UAE_370,2024-01,17,6,3,1,12915
UAE_370,2024-02,10,4,2,1,6377
UAE_370,2024-03,51,20,10,1,28147
UAE_370,2024-04,47,18,9,1,53314
UAE_370,2024-05,19,7,3,1,8725
UAE_370,2024-06,59,23,11,1,29298
UAE_370,2024-07,75,30,15,1,67894
UAE_370,2024-08,85,34,17,1,61939
UAE_370,2024-09,69,27,13,2,65236
UAE_370,2024-10,31,12,6,1,27459
UAE_370,2024-11,44,17,8,1,18079
UAE_370,2024-12,68,27,13,1,68183
UAE_370,2025-01,52,20,10,1,36281
UAE_370,2025-02,20,8,4,1,6392
UAE_370,2025-03,67,26,13,2,51041
UAE_370,2025-04,28,11,5,1,26732
UAE_370,2025-05,27,10,5,1,29023
UAE_370,2025-06,18,7,3,1,20580
UAE_370,2025-07,24,9,4,1,13415
UAE_370,2025-08,52,20,10,1,58900
UAE_370,2025-09,67,26,13,1,69219
UAE_370,2025-10,40,16,8,1,34270
UAE_370,2025-11,44,17,8,1,18017
UAE_370,2025-12,66,26,13,2,68117
UAE_371,2023-01,158,63,31,3,654197
UAE_371,2023-02,273,109,54,10,1081365
UAE_371,2023-03,191,76,38,6,721632
UAE_371,2023-04,156,62,31,5,207596
UAE_371,2023-05,128,51,25,5,377840
UAE_371,2023-06,172,68,34,6,360701
UAE_371,2023-07,404,161,80,9,1054580
UAE_371,2023-08,316,126,63,4,511694
UAE_371,2023-09,194,77,38,3,793846
UAE_371,2023-10,219,87,43,3,959363
UAE_371,2023-11,98,39,19,2,363430
UAE_371,2023-12,87,34,17,1,373516
UAE_371,2024-01,211,84,42,6,830126
UAE_371,2024-02,94,37,18,1,164705
UAE_371,2024-03,135,54,27,3,465302
UAE_371,2024-04,82,32,16,1,210592
UAE_371,2024-05,132,52,26,5,553115
UAE_371,2024-06,185,74,37,2,839736
UAE_371,2024-07,316,126,63,10,1416924
UAE_371,2024-08,101,40,20,3,466943
UAE_371,2024-09,162,64,32,5,364491
UAE_371,2024-10,175,70,35,3,611706
UAE_371,2024-11,52,20,10,1,128782
UAE_371,2024-12,294,117,58,11,905053
UAE_371,2025-01,133,53,26,3,474739
UAE_371,2025-02,93,37,18,1,302623
UAE_371,2025-03,388,155,77,15,753092
UAE_371,2025-04,246,98,49,6,655540
UAE_371,2025-05,201,80,40,4,461420
UAE_371,2025-06,250,100,50,4,655256
UAE_371,2025-07,331,132,66,12,1100278
UAE_371,2025-08,116,46,23,2,146562
UAE_371,2025-09,153,61,30,2,314651
UAE_371,2025-10,240,96,48,8,1044583
UAE_371,2025-11,318,127,63,8,1135100
UAE_371,2025-12,89,35,17,2,338488
UAE_372,2023-01,126,50,25,3,705587
UAE_372,2023-02,180,72,36,2,969486
UAE_372,2023-03,300,120,60,6,1403688
UAE_372,2023-04,456,182,91,10,1390840
UAE_372,2023-05,381,152,76,6,1818897
UAE_372,2023-06,391,156,78,6,2148123
UAE_372,2023-07,885,354,177,21,4180131
UAE_372,2023-08,292,116,58,9,2250686
UAE_372,2023-09,523,209,104,14,3751790
UAE_372,2023-10,309,123,61,8,963427
UAE_372,2023-11,377,150,75,13,1547756
UAE_372,2023-12,108,43,21,2,637753
UAE_372,2024-01,154,61,30,4,425314
UAE_372,2024-02,286,114,57,7,1722644
UAE_372,2024-03,480,192,96,11,2094136
UAE_372,2024-04,167,66,33,6,683304
UAE_372,2024-05,145,58,29,2,387676
UAE_372,2024-06,121,48,24,3,383637
UAE_372,2024-07,511,204,102,7,3627348
UAE_372,2024-08,473,189,94,8,2359723
UAE_372,2024-09,460,184,92,14,1500505
UAE_372,2024-10,259,103,51,10,1272419
UAE_372,2024-11,567,226,113,20,4025961
UAE_372,2024-12,165,66,33,3,1138999
UAE_372,2025-01,189,75,37,3,785421
UAE_372,2025-02,220,88,44,5,576998
UAE_372,2025-03,370,148,74,10,1561715
UAE_372,2025-04,337,134,67,11,1813893
UAE_372,2025-05,386,154,77,12,2682832
UAE_372,2025-06,147,58,29,3,866790
UAE_372,2025-07,247,98,49,6,1454663
UAE_372,2025-08,529,211,105,14,1201052
UAE_372,2025-09,390,156,78,11,2328635
UAE_372,2025-10,174,69,34,5,1200693
UAE_372,2025-11,258,103,51,6,716030
UAE_372,2025-12,220,88,44,5,929880
UAE_373,2023-01,340,136,68,6,1826009
UAE_373,2023-02,144,57,28,4,615300
UAE_373,2023-03,123,49,24,4,986294
UAE_373,2023-04,374,149,74,10,987643
UAE_373,2023-05,199,79,39,6,1358863
UAE_373,2023-06,397,158,79,9,2486776
UAE_373,2023-07,304,121,60,11,2494168
UAE_373,2023-08,806,322,161,26,2905383
UAE_373,2023-09,186,74,37,6,1732111
UAE_373,2023-10,118,47,23,3,1035485
UAE_373,2023-11,193,77,38,7,1096352
UAE_373,2023-12,301,120,60,11,1697680
UAE_373,2024-01,253,101,50,4,1944558
UAE_373,2024-02,94,37,18,3,365683
UAE_373,2024-03,473,189,94,7,3002720
UAE_373,2024-04,490,196,98,12,1780846
UAE_373,2024-05,799,319,159,19,3343713
UAE_373,2024-06,1077,430,215,20,2797528
UAE_373,2024-07,437,174,87,8,4133617
UAE_373,2024-08,577,230,115,15,5705688
UAE_373,2024-09,317,126,63,12,1193866
UAE_373,2024-10,342,136,68,13,1630223
UAE_373,2024-11,422,168,84,16,2195494
UAE_373,2024-12,382,152,76,10,3599560
UAE_373,2025-01,340,136,68,5,1808853
UAE_373,2025-02,749,299,149,15,6806767
UAE_373,2025-03,143,57,28,2,409807
UAE_373,2025-04,287,114,57,4,930100
UAE_373,2025-05,362,144,72,9,2876821
UAE_373,2025-06,312,124,62,5,1148248
UAE_373,2025-07,568,227,113,20,2800480
UAE_373,2025-08,333,133,66,5,1594419
UAE_373,2025-09,764,305,152,28,5435554
UAE_373,2025-10,188,75,37,2,1191856
UAE_373,2025-11,226,90,45,4,643310
UAE_373,2025-12,318,127,63,5,1245317
UAE_374,2023-01,27,10,5,1,27078
UAE_374,2023-02,33,13,6,1,34660
UAE_374,2023-03,42,16,8,1,37970
UAE_374,2023-04,13,5,2,1,13676
UAE_374,2023-05,52,20,10,1,25956
UAE_374,2023-06,85,34,17,2,67619
UAE_374,2023-07,81,32,16,1,36854
UAE_374,2023-08,61,24,12,1,36187
UAE_374,2023-09,30,12,6,1,24238
UAE_374,2023-10,32,12,6,1,24692
UAE_374,2023-11,28,11,5,1,28017
UAE_374,2023-12,14,5,2,1,6000
UAE_374,2024-01,60,24,12,2,63286
UAE_374,2024-02,13,5,2,1,13267
UAE_374,2024-03,46,18,9,1,47071
UAE_374,2024-04,42,16,8,1,19425
UAE_374,2024-05,60,24,12,1,49563
UAE_374,2024-06,40,16,8,1,28773
UAE_374,2024-07,71,28,14,2,35784
UAE_374,2024-08,76,30,15,1,77939
UAE_374,2024-09,19,7,3,1,20528
UAE_374,2024-10,54,21,10,1,22987
UAE_374,2024-11,43,17,8,1,45308
UAE_374,2024-12,60,24,12,2,71828
UAE_374,2025-01,31,12,6,1,10229
UAE_374,2025-02,20,8,4,1,18351
UAE_374,2025-03,30,12,6,1,11028
UAE_374,2025-04,91,36,18,3,100078
UAE_374,2025-05,16,6,3,1,8617
UAE_374,2025-06,66,26,13,1,43117
UAE_374,2025-07,39,15,7,1,19397
UAE_374,2025-08,39,15,7,1,18442
UAE_374,2025-09,23,9,4,1,17695
UAE_374,2025-10,54,21,10,1,28973
UAE_374,2025-11,32,12,6,1,30787
UAE_374,2025-12,56,22,11,1,43868
UAE_375,2023-01,11,4,2,1,11819
UAE_375,2023-02,14,5,2,1,14767
UAE_375,2023-03,60,24,12,1,31031
UAE_375,2023-04,78,31,15,2,71566
UAE_375,2023-05,53,21,10,1,40133
UAE_375,2023-06,57,22,11,1,46415
UAE_375,2023-07,57,22,11,2,49027
UAE_375,2023-08,43,17,8,1,34902
UAE_375,2023-09,22,8,4,1,15888
UAE_375,2023-10,65,26,13,1,31600
UAE_375,2023-11,27,10,5,1,18470
UAE_375,2023-12,19,7,3,1,19197
UAE_375,2024-01,30,12,6,1,14012
UAE_375,2024-02,45,18,9,1,18982
UAE_375,2024-03,16,6,3,1,15264
UAE_375,2024-04,67,26,13,2,76272
UAE_375,2024-05,25,10,5,1,23462
UAE_375,2024-06,61,24,12,1,36653
UAE_375,2024-07,41,16,8,1,46356
UAE_375,2024-08,42,16,8,1,33338
UAE_375,2024-09,12,4,2,1,8033
UAE_375,2024-10,37,14,7,1,32469
UAE_375,2024-11,50,20,10,1,46506
UAE_375,2024-12,10,4,2,1,9506
UAE_375,2025-01,16,6,3,1,10334
UAE_375,2025-02,18,7,3,1,20906
UAE_375,2025-03,73,29,14,2,80299
UAE_375,2025-04,48,19,9,1,53374
UAE_375,2025-05,39,15,7,1,44202
UAE_375,2025-06,21,8,4,1,9032
UAE_375,2025-07,25,10,5,1,26189
UAE_375,2025-08,58,23,11,1,45537
UAE_375,2025-09,25,10,5,1,28847
UAE_375,2025-10,30,12,6,1,12264
UAE_375,2025-11,83,33,16,1,76690
UAE_375,2025-12,52,20,10,1,44482
UAE_376,2023-01,164,65,32,6,297373
UAE_376,2023-02,96,38,19,2,123678
UAE_376,2023-03,75,30,15,1,134221
UAE_376,2023-04,68,27,13,1,111015
UAE_376,2023-05,182,72,36,6,505666
UAE_376,2023-06,53,21,10,1,129465
UAE_376,2023-07,108,43,21,2,109451
UAE_376,2023-08,68,27,13,2,175900
UAE_376,2023-09,113,45,22,4,207051
UAE_376,2023-10,53,21,10,1,64138
UAE_376,2023-11,68,27,13,1,83434
UAE_376,2023-12,75,30,15,1,204485
UAE_376,2024-01,132,52,26,2,188851
UAE_376,2024-02,112,44,22,3,139351
UAE_376,2024-03,68,27,13,2,180027
UAE_376,2024-04,102,40,20,2,87498
UAE_376,2024-05,183,73,36,6,462587
UAE_376,2024-06,153,61,30,2,187293
UAE_376,2024-07,88,35,17,2,116342
UAE_376,2024-08,137,54,27,2,294094
UAE_376,2024-09,92,36,18,1,249534
UAE_376,2024-10,243,97,48,6,644705
UAE_376,2024-11,120,48,24,2,126151
UAE_376,2024-12,65,26,13,1,167812
UAE_376,2025-01,90,36,18,3,249736
UAE_376,2025-02,84,33,16,1,94651
UAE_376,2025-03,47,18,9,1,85184
UAE_376,2025-04,69,27,13,1,81027
UAE_376,2025-05,110,44,22,2,198231
UAE_376,2025-06,86,34,17,2,147052
UAE_376,2025-07,40,16,8,1,67558
UAE_376,2025-08,46,18,9,1,72637
UAE_376,2025-09,68,27,13,1,102823
UAE_376,2025-10,69,27,13,1,159768
UAE_376,2025-11,107,42,21,3,294826
UAE_376,2025-12,119,47,23,3,255682
UAE_377,2023-01,138,55,27,2,774176
UAE_377,2023-02,288,115,57,10,3172756
UAE_377,2023-03,385,154,77,14,4298317
UAE_377,2023-04,250,100,50,4,1184401
UAE_377,2023-05,475,190,95,9,1796624
UAE_377,2023-06,294,117,58,11,3296855
UAE_377,2023-07,865,346,173,17,8635343
UAE_377,2023-08,111,44,22,1,748516
UAE_377,2023-09,334,133,66,9,3154293
UAE_377,2023-10,525,210,105,14,2557833
UAE_377,2023-11,356,142,71,12,1442798
UAE_377,2023-12,299,119,59,7,1420413
UAE_377,2024-01,130,52,26,2,536667
UAE_377,2024-02,390,156,78,6,3496036
UAE_377,2024-03,290,116,58,7,2620538
UAE_377,2024-04,454,181,90,14,4535262
UAE_377,2024-05,315,126,63,10,3657234
UAE_377,2024-06,449,179,89,8,3834765
UAE_377,2024-07,597,238,119,14,4919440
UAE_377,2024-08,425,170,85,8,1948257
UAE_377,2024-09,447,178,89,6,3639265
UAE_377,2024-10,838,335,167,19,3555117
UAE_377,2024-11,562,224,112,17,5637835
UAE_377,2024-12,651,260,130,15,7089768
UAE_377,2025-01,388,155,77,8,2254853
UAE_377,2025-02,259,103,51,7,1243326
UAE_377,2025-03,590,236,118,14,3105266
UAE_377,2025-04,547,218,109,14,3801093
UAE_377,2025-05,438,175,87,12,2025912
UAE_377,2025-06,180,72,36,4,1803795
UAE_377,2025-07,854,341,170,29,6980399
UAE_377,2025-08,654,261,130,24,2444400
UAE_377,2025-09,423,169,84,15,3173377
UAE_377,2025-10,204,81,40,5,832944
UAE_377,2025-11,244,97,48,6,2499865
UAE_377,2025-12,141,56,28,4,862733
UAE_378,2023-01,27,10,5,1,18087
UAE_378,2023-02,29,11,5,1,10535
UAE_378,2023-03,13,5,2,1,5072
UAE_378,2023-04,14,5,2,1,11455
UAE_378,2023-05,59,23,11,1,46343
UAE_378,2023-06,22,8,4,1,7111
UAE_378,2023-07,87,34,17,2,26630
UAE_378,2023-08,55,22,11,2,30743
UAE_378,2023-09,34,13,6,1,19436
UAE_378,2023-10,47,18,9,1,33277
UAE_378,2023-11,79,31,15,2,80985
UAE_378,2023-12,14,5,2,1,12676
UAE_378,2024-01,12,4,2,1,4410
UAE_378,2024-02,31,12,6,1,21042
UAE_378,2024-03,44,17,8,1,49581
UAE_378,2024-04,63,25,12,1,73924
UAE_378,2024-05,20,8,4,1,10701
UAE_378,2024-06,40,16,8,1,27679
UAE_378,2024-07,64,25,12,2,73066
UAE_378,2024-08,87,34,17,1,37107
UAE_378,2024-09,20,8,4,1,21047
UAE_378,2024-10,45,18,9,1,53115
UAE_378,2024-11,45,18,9,1,26583
UAE_378,2024-12,49,19,9,1,44629
UAE_378,2025-01,56,22,11,1,60176
UAE_378,2025-02,26,10,5,1,20419
UAE_378,2025-03,31,12,6,1,17507
UAE_378,2025-04,62,24,12,1,19891
UAE_378,2025-05,44,17,8,1,21360
UAE_378,2025-06,36,14,7,1,31426
UAE_378,2025-07,38,15,7,1,37332
UAE_378,2025-08,78,31,15,2,44143
UAE_378,2025-09,14,5,2,1,5645
UAE_378,2025-10,31,12,6,1,15731
UAE_378,2025-11,20,8,4,1,12747
UAE_378,2025-12,33,13,6,1,38110
UAE_379,2023-01,59,23,11,1,22885
UAE_379,2023-02,40,16,8,1,16868
UAE_379,2023-03,57,22,11,1,40406
UAE_379,2023-04,38,15,7,1,37240
UAE_379,2023-05,42,16,8,1,32565
UAE_379,2023-06,46,18,9,1,18530
UAE_379,2023-07,47,18,9,1,33705
UAE_379,2023-08,48,19,9,1,37303
UAE_379,2023-09,30,12,6,1,25475
UAE_379,2023-10,55,22,11,1,59891
UAE_379,2023-11,34,13,6,1,28584
UAE_379,2023-12,21,8,4,1,20021
UAE_379,2024-01,58,23,11,1,59872
UAE_379,2024-02,27,10,5,1,15847
UAE_379,2024-03,86,34,17,1,36973
UAE_379,2024-04,47,18,9,1,25673
UAE_379,2024-05,17,6,3,1,5756
UAE_379,2024-06,88,35,17,2,61597
UAE_379,2024-07,19,7,3,1,19407
UAE_379,2024-08,71,28,14,2,62127
UAE_379,2024-09,39,15,7,1,27536
UAE_379,2024-10,63,25,12,2,41677
UAE_379,2024-11,31,12,6,1,31869
UAE_379,2024-12,26,10,5,1,28194
UAE_379,2025-01,67,26,13,1,41489
UAE_379,2025-02,31,12,6,1,29479
UAE_379,2025-03,33,13,6,1,33894
UAE_379,2025-04,80,32,16,1,59191
UAE_379,2025-05,20,8,4,1,6960
UAE_379,2025-06,34,13,6,1,11830
UAE_379,2025-07,25,10,5,1,8122
UAE_379,2025-08,50,20,10,1,32469
UAE_379,2025-09,101,40,20,1,118745
UAE_379,2025-10,15,6,3,1,8763
UAE_379,2025-11,35,14,7,1,10667
UAE_379,2025-12,21,8,4,1,9152
UAE_380,2023-01,68,27,13,1,97734
UAE_380,2023-02,28,11,5,1,43064
UAE_380,2023-03,61,24,12,2,51152
UAE_380,2023-04,31,12,6,1,33346
UAE_380,2023-05,19,7,3,1,12413
UAE_380,2023-06,93,37,18,3,119976
UAE_380,2023-07,122,48,24,4,67803
UAE_380,2023-08,83,33,16,3,98344
UAE_380,2023-09,49,19,9,1,25252
UAE_380,2023-10,49,19,9,1,79385
UAE_380,2023-11,36,14,7,1,57447
UAE_380,2023-12,78,31,15,1,71685
UAE_380,2024-01,38,15,7,1,41225
UAE_380,2024-02,28,11,5,1,21991
UAE_380,2024-03,24,9,4,1,20916
UAE_380,2024-04,44,17,8,1,18452
UAE_380,2024-05,46,18,9,1,27289
UAE_380,2024-06,89,35,17,2,140730
UAE_380,2024-07,71,28,14,1,59936
UAE_380,2024-08,32,12,6,1,45457
UAE_380,2024-09,50,20,10,1,73357
UAE_380,2024-10,59,23,11,1,78417
UAE_380,2024-11,43,17,8,1,45117
UAE_380,2024-12,51,20,10,1,38961
UAE_380,2025-01,29,11,5,1,39453
UAE_380,2025-02,23,9,4,1,32889
UAE_380,2025-03,43,17,8,1,70104
UAE_380,2025-04,105,42,21,3,126323
UAE_380,2025-05,49,19,9,1,67439
UAE_380,2025-06,24,9,4,1,26586
UAE_380,2025-07,96,38,19,1,48131
UAE_380,2025-08,54,21,10,1,45011
UAE_380,2025-09,115,46,23,2,148810
UAE_380,2025-10,39,15,7,1,27411
UAE_380,2025-11,70,28,14,1,96913
UAE_380,2025-12,24,9,4,1,30981
UAE_381,2023-01,155,62,31,2,297409
UAE_381,2023-02,95,38,19,3,252375
UAE_381,2023-03,63,25,12,1,115828
UAE_381,2023-04,94,37,18,3,116310
UAE_381,2023-05,106,42,21,3,101175
UAE_381,2023-06,154,61,30,3,227130
UAE_381,2023-07,118,47,23,4,356254
UAE_381,2023-08,173,69,34,5,389487
UAE_381,2023-09,71,28,14,2,148094
UAE_381,2023-10,108,43,21,3,85434
UAE_381,2023-11,94,37,18,3,105023
UAE_381,2023-12,168,67,33,3,195209
UAE_381,2024-01,91,36,18,3,230275
UAE_381,2024-02,38,15,7,1,109244
UAE_381,2024-03,33,13,6,1,91910
UAE_381,2024-04,157,62,31,2,268814
UAE_381,2024-05,106,42,21,3,134757
UAE_381,2024-06,125,50,25,2,157092
UAE_381,2024-07,92,36,18,3,273063
UAE_381,2024-08,243,97,48,3,470913
UAE_381,2024-09,166,66,33,2,143738
UAE_381,2024-10,34,13,6,1,26317
UAE_381,2024-11,87,34,17,2,128406
UAE_381,2024-12,132,52,26,4,301702
UAE_381,2025-01,122,48,24,2,307295
UAE_381,2025-02,128,51,25,4,333927
UAE_381,2025-03,164,65,32,4,406819
UAE_381,2025-04,76,30,15,2,172726
UAE_381,2025-05,123,49,24,1,247327
UAE_381,2025-06,147,58,29,2,375822
UAE_381,2025-07,176,70,35,6,326965
UAE_381,2025-08,46,18,9,1,75499
UAE_381,2025-09,118,47,23,3,288307
UAE_381,2025-10,202,80,40,3,562316
UAE_381,2025-11,70,28,14,2,171918
UAE_381,2025-12,93,37,18,2,250883
UAE_382,2023-01,45,18,9,1,24222
UAE_382,2023-02,22,8,4,1,6800
UAE_382,2023-03,48,19,9,1,18294
UAE_382,2023-04,76,30,15,1,61215
UAE_382,2023-05,54,21,10,1,39794
UAE_382,2023-06,78,31,15,1,54306
UAE_382,2023-07,89,35,17,1,37906
UAE_382,2023-08,21,8,4,1,14320
UAE_382,2023-09,43,17,8,1,50237
UAE_382,2023-10,26,10,5,1,23017
UAE_382,2023-11,75,30,15,1,84464
UAE_382,2023-12,63,25,12,1,26614
UAE_382,2024-01,24,9,4,1,12017
UAE_382,2024-02,18,7,3,1,6414
UAE_382,2024-03,53,21,10,1,54332
UAE_382,2024-04,43,17,8,1,47319
UAE_382,2024-05,22,8,4,1,13792
UAE_382,2024-06,32,12,6,1,29163
UAE_382,2024-07,80,32,16,2,39741
UAE_382,2024-08,30,12,6,1,18018
UAE_382,2024-09,56,22,11,1,62910
UAE_382,2024-10,34,13,6,1,15692
UAE_382,2024-11,29,11,5,1,16802
UAE_382,2024-12,52,20,10,1,18881
UAE_382,2025-01,37,14,7,1,22872
UAE_382,2025-02,22,8,4,1,16566
UAE_382,2025-03,26,10,5,1,27213
UAE_382,2025-04,38,15,7,1,41077
UAE_382,2025-05,60,24,12,1,60401
UAE_382,2025-06,71,28,14,2,48125
UAE_382,2025-07,93,37,18,1,49234
UAE_382,2025-08,24,9,4,1,25539
UAE_382,2025-09,59,23,11,1,61086
UAE_382,2025-10,38,15,7,1,37742
UAE_382,2025-11,46,18,9,1,52103
UAE_382,2025-12,44,17,8,1,39568
UAE_383,2023-01,496,198,99,9,2708354
UAE_383,2023-02,188,75,37,4,568566
UAE_383,2023-03,762,304,152,19,5170009
UAE_383,2023-04,243,97,48,6,2119207
UAE_383,2023-05,134,53,26,4,952997
UAE_383,2023-06,344,137,68,5,2229562
UAE_383,2023-07,263,105,52,7,987798
UAE_383,2023-08,335,134,67,8,1145482
UAE_383,2023-09,474,189,94,17,1364992
UAE_383,2023-10,244,97,48,8,1285784
UAE_383,2023-11,154,61,30,2,1716077
UAE_383,2023-12,361,144,72,13,2298932
UAE_383,2024-01,311,124,62,4,2287690
UAE_383,2024-02,218,87,43,4,689211
UAE_383,2024-03,215,86,43,8,2373685
UAE_383,2024-04,429,171,85,12,4810678
UAE_383,2024-05,358,143,71,7,2579406
UAE_383,2024-06,575,230,115,18,5814029
UAE_383,2024-07,311,124,62,8,1231375
UAE_383,2024-08,279,111,55,8,1629269
UAE_383,2024-09,166,66,33,3,1727980
UAE_383,2024-10,488,195,97,18,2428496
UAE_383,2024-11,175,70,35,6,1423233
UAE_383,2024-12,423,169,84,12,2362934
UAE_383,2025-01,167,66,33,3,964084
UAE_383,2025-02,409,163,81,15,3114936
UAE_383,2025-03,264,105,52,7,758991
UAE_383,2025-04,562,224,112,21,3482254
UAE_383,2025-05,487,194,97,18,5212015
UAE_383,2025-06,335,134,67,10,1235011
UAE_383,2025-07,821,328,164,14,8004646
UAE_383,2025-08,268,107,53,5,2042397
UAE_383,2025-09,416,166,83,15,4628348
UAE_383,2025-10,466,186,93,8,2758179
UAE_383,2025-11,315,126,63,10,1849141
UAE_383,2025-12,631,252,126,11,6397748
UAE_384,2023-01,20,8,4,1,7566
UAE_384,2023-02,29,11,5,1,8371
UAE_384,2023-03,29,11,5,1,24701
UAE_384,2023-04,64,25,12,2,57485
UAE_384,2023-05,37,14,7,1,33054
UAE_384,2023-06,16,6,3,1,16201
UAE_384,2023-07,57,22,11,1,26499
UAE_384,2023-08,60,24,12,2,45549
UAE_384,2023-09,28,11,5,1,11502
UAE_384,2023-10,51,20,10,1,49026
UAE_384,2023-11,35,14,7,1,10556
UAE_384,2023-12,49,19,9,1,24335
UAE_384,2024-01,21,8,4,1,18201
UAE_384,2024-02,49,19,9,1,16861
UAE_384,2024-03,28,11,5,1,11074
UAE_384,2024-04,77,30,15,3,68462
UAE_384,2024-05,57,22,11,2,29877
UAE_384,2024-06,13,5,2,1,14967
UAE_384,2024-07,55,22,11,1,51436
UAE_384,2024-08,15,6,3,1,8245
UAE_384,2024-09,49,19,9,1,25770
UAE_384,2024-10,55,22,11,1,23782
UAE_384,2024-11,16,6,3,1,11504
UAE_384,2024-12,15,6,3,1,10441
UAE_384,2025-01,40,16,8,1,27853
UAE_384,2025-02,52,20,10,1,59055
UAE_384,2025-03,11,4,2,1,6389
UAE_384,2025-04,18,7,3,1,7629
UAE_384,2025-05,19,7,3,1,5416
UAE_384,2025-06,43,17,8,1,49578
UAE_384,2025-07,73,29,14,2,52688
UAE_384,2025-08,48,19,9,1,19512
UAE_384,2025-09,49,19,9,1,24128
UAE_384,2025-10,18,7,3,1,9954
UAE_384,2025-11,44,17,8,1,36510
UAE_384,2025-12,20,8,4,1,23559
UAE_385,2023-01,103,41,20,3,133925
UAE_385,2023-02,43,17,8,1,30924
UAE_385,2023-03,139,55,27,2,144024
UAE_385,2023-04,58,23,11,1,34355
UAE_385,2023-05,23,9,4,1,36833
UAE_385,2023-06,105,42,21,2,77051
UAE_385,2023-07,23,9,4,1,35017
UAE_385,2023-08,109,43,21,4,109961
UAE_385,2023-09,80,32,16,2,121949
UAE_385,2023-10,30,12,6,1,39742
UAE_385,2023-11,53,21,10,1,73344
UAE_385,2023-12,61,24,12,2,98504
UAE_385,2024-01,36,14,7,1,56277
UAE_385,2024-02,63,25,12,2,105075
UAE_385,2024-03,52,20,10,1,31497
UAE_385,2024-04,30,12,6,1,15386
UAE_385,2024-05,35,14,7,1,60730
UAE_385,2024-06,46,18,9,1,34583
UAE_385,2024-07,55,22,11,1,84040
UAE_385,2024-08,146,58,29,2,178577
UAE_385,2024-09,44,17,8,1,52140
UAE_385,2024-10,53,21,10,1,43008
UAE_385,2024-11,80,32,16,1,108303
UAE_385,2024-12,22,8,4,1,31885
UAE_385,2025-01,16,6,3,1,26696
UAE_385,2025-02,89,35,17,1,43198
UAE_385,2025-03,32,12,6,1,19758
UAE_385,2025-04,134,53,26,4,97026
UAE_385,2025-05,104,41,20,2,176241
UAE_385,2025-06,63,25,12,1,90261
UAE_385,2025-07,118,47,23,3,97667
UAE_385,2025-08,62,24,12,2,31426
UAE_385,2025-09,43,17,8,1,55633
UAE_385,2025-10,47,18,9,1,83391
UAE_385,2025-11,57,22,11,1,71738
UAE_385,2025-12,78,31,15,1,72467
UAE_386,2023-01,18,7,3,1,10824
UAE_386,2023-02,16,6,3,1,14343
UAE_386,2023-03,43,17,8,1,32564
UAE_386,2023-04,26,10,5,1,20153
UAE_386,2023-05,27,10,5,1,19091
UAE_386,2023-06,74,29,14,2,59786
UAE_386,2023-07,108,43,21,1,60557
UAE_386,2023-08,100,40,20,3,108550
