business_id,month,target_revenue,actual_revenue,target_profit,actual_profit,variance
UAE_354,2024-04,2457,2344,-3489,-3542,-4.6
UAE_354,2024-05,7147,7277,-6859,-6676,1.82
UAE_354,2024-06,2174,2056,-5474,-6056,-5.43
UAE_354,2024-07,2956,3100,-6519,-6538,4.87
UAE_354,2024-08,8358,7835,-6158,-7050,-6.26
UAE_354,2024-09,3983,3709,-3834,-4248,-6.88
UAE_354,2024-10,1924,1980,-3005,-3443,2.91
UAE_354,2024-11,1885,1887,-5147,-4512,0.11
UAE_354,2024-12,1356,1244,-4364,-4822,-8.26
UAE_354,2025-01,764,756,-4385,-4979,-1.05
UAE_354,2025-02,1213,1232,-3622,-3581,1.57
UAE_354,2025-03,3011,2740,-6502,-7137,-9.0
UAE_354,2025-04,1151,1273,-1804,-2028,10.6
UAE_354,2025-05,2800,2864,-5650,-6616,2.29
UAE_354,2025-06,2555,2648,-4491,-4616,3.64
UAE_354,2025-07,10401,10570,-6436,-6445,1.62
UAE_354,2025-08,2843,2824,-2152,-2514,-0.67
UAE_354,2025-09,3285,3214,-2212,-2381,-2.16
UAE_354,2025-10,1230,1193,-6916,-6697,-3.01
UAE_354,2025-11,3505,3836,-5226,-4552,9.44
UAE_354,2025-12,872,911,-5395,-5483,4.47
UAE_355,2023-01,18422,19213,-10410,-10364,4.29
UAE_355,2023-02,4572,5033,-2803,-3123,10.08
UAE_355,2023-03,6587,6252,-4628,-4736,-5.09
UAE_355,2023-04,17713,19068,-13157,-15305,7.65
UAE_355,2023-05,10433,9899,-9094,-8793,-5.12
UAE_355,2023-06,15795,14367,-12345,-10963,-9.04
UAE_355,2023-07,38851,38530,-13439,-14244,-0.83
UAE_355,2023-08,26527,24399,-11412,-10339,-8.02
UAE_355,2023-09,17201,16993,-11556,-10094,-1.21
UAE_355,2023-10,18132,18398,-8193,-8714,1.47
UAE_355,2023-11,21749,21393,-6183,-7255,-1.64
UAE_355,2023-12,5035,5268,-11555,-12543,4.63
UAE_355,2024-01,14105,14927,-17163,-17025,5.83
UAE_355,2024-02,7057,7323,-2125,-2036,3.77
UAE_355,2024-03,4543,4799,-6617,-7366,5.64
UAE_355,2024-04,24321,22633,-5189,-4701,-6.94
UAE_355,2024-05,3391,3186,-5309,-5384,-6.05
UAE_355,2024-06,15914,17136,-11166,-13048,7.68
UAE_355,2024-07,23248,21857,-16808,-18674,-5.98
UAE_355,2024-08,105973,114447,9457,9112,8.0
UAE_355,2024-09,11464,11920,-3472,-3270,3.98
UAE_355,2024-10,17029,18584,-12637,-11784,9.13
UAE_355,2024-11,31924,30372,-3007,-2625,-4.86
UAE_355,2024-12,25923,23784,-8390,-7473,-8.25
UAE_355,2025-01,77937,73682,-3421,-3190,-5.46
UAE_355,2025-02,3811,3928,-5482,-5905,3.07
UAE_355,2025-03,24299,23817,-6157,-6472,-1.98
UAE_355,2025-04,42521,43220,-12610,-12293,1.64
UAE_355,2025-05,80261,86789,-5279,-5133,8.13
UAE_355,2025-06,82024,77772,-2417,-2491,-5.18
UAE_355,2025-07,39438,41105,-9024,-8345,4.23
UAE_355,2025-08,8439,8616,-4161,-4713,2.1
UAE_355,2025-09,60254,60104,3628,4183,-0.25
UAE_355,2025-10,32011,35262,-13354,-14055,10.16
UAE_355,2025-11,16287,15966,-18943,-17095,-1.97
UAE_355,2025-12,12473,11805,-11248,-11707,-5.36
UAE_356,2023-01,18699,20720,-3667,-4269,10.81
UAE_356,2023-02,79286,76985,-17198,-18642,-2.9
UAE_356,2023-03,110099,104946,1823,1888,-4.68
UAE_356,2023-04,164710,154649,-11796,-11208,-6.11
UAE_356,2023-05,121880,118746,-11933,-10783,-2.57
UAE_356,2023-06,276313,253042,2148,2367,-8.42
UAE_356,2023-07,292389,317543,44405,48356,8.6
UAE_356,2023-08,281835,270968,-4136,-3706,-3.86
UAE_356,2023-09,401200,408442,78352,89776,1.81
UAE_356,2023-10,390358,366674,24337,28286,-6.07
UAE_356,2023-11,124265,115232,2457,2515,-7.27
UAE_356,2023-12,31692,29184,-2299,-2695,-7.91
UAE_356,2024-01,91260,100793,8774,10154,10.45
UAE_356,2024-02,90225,98369,-4414,-4568,9.03
UAE_356,2024-03,79925,77187,-549,-632,-3.43
UAE_356,2024-04,206398,217103,25126,23154,5.19
UAE_356,2024-05,430220,402237,52126,48419,-6.5
UAE_356,2024-06,292357,311796,41333,46098,6.65
UAE_356,2024-07,283574,273611,60218,53573,-3.51
UAE_356,2024-08,127174,118782,-29931,-28293,-6.6
UAE_356,2024-09,122440,121343,188,205,-0.9
UAE_356,2024-10,168580,180203,35627,40677,6.89
UAE_356,2024-11,291608,293781,38942,43857,0.75
UAE_356,2024-12,60791,62132,-14155,-15729,2.21
UAE_356,2025-01,15481,16004,-5369,-6264,3.38
UAE_356,2025-02,40466,40964,-17787,-17588,1.23
UAE_356,2025-03,56326,51960,-3888,-3940,-7.75
UAE_356,2025-04,52377,48539,-722,-678,-7.33
UAE_356,2025-05,127264,126375,4021,4587,-0.7
UAE_356,2025-06,215029,210644,3217,2981,-2.04
UAE_356,2025-07,125381,122416,5712,5433,-2.36
UAE_356,2025-08,97143,95726,17210,16516,-1.46
UAE_356,2025-09,317347,288716,41716,48989,-9.02
UAE_356,2025-10,114002,116715,18906,19941,2.38
UAE_356,2025-11,137587,137929,18258,16526,0.25
UAE_356,2025-12,96491,101722,-12391,-11291,5.42
UAE_357,2023-01,1307,1315,-3230,-2830,0.61
UAE_357,2023-02,2313,2155,-1250,-1368,-6.83
UAE_357,2023-03,705,784,-5829,-6050,11.21
UAE_357,2023-04,2672,2522,-2822,-2491,-5.61
UAE_357,2023-05,2527,2640,-3934,-4597,4.47
UAE_357,2023-06,1541,1513,-5650,-5251,-1.82
UAE_357,2023-07,2587,2693,-2782,-2446,4.1
UAE_357,2023-08,5012,5436,-4836,-4582,8.46
UAE_357,2023-09,1465,1616,-4068,-3688,10.31
UAE_357,2023-10,1715,1853,-4701,-5528,8.05
UAE_357,2023-11,2550,2794,-3991,-4561,9.57
UAE_357,2023-12,2883,2693,-1831,-1640,-6.59
UAE_357,2024-01,1136,1261,-1688,-1708,11.0
UAE_357,2024-02,965,1016,-3392,-3327,5.28
UAE_357,2024-03,1973,2062,-5074,-5027,4.51
UAE_357,2024-04,3170,3039,-1719,-1715,-4.13
UAE_357,2024-05,1848,2017,-1203,-1092,9.15
UAE_357,2024-06,2415,2421,-4474,-5072,0.25
UAE_357,2024-07,3994,3810,-5887,-6834,-4.61
UAE_357,2024-08,3193,3143,-5713,-5981,-1.57
UAE_357,2024-09,1192,1256,-2558,-2602,5.37
UAE_357,2024-10,1735,1685,-1136,-1283,-2.88
UAE_357,2024-11,2058,2119,-2666,-2577,2.96
UAE_357,2024-12,1081,1143,-1662,-1815,5.74
UAE_357,2025-01,1275,1259,-6175,-6033,-1.25
UAE_357,2025-02,1588,1762,-1215,-1346,10.96
UAE_357,2025-03,1013,1100,-6298,-5972,8.59
UAE_357,2025-04,3368,3130,-2900,-3316,-7.07
UAE_357,2025-05,1680,1617,-7205,-8420,-3.75
UAE_357,2025-06,3357,3261,-3532,-3426,-2.86
UAE_357,2025-07,15475,14266,-6604,-5930,-7.81
UAE_357,2025-08,3964,3973,-7445,-7072,0.23
UAE_357,2025-09,4028,3837,-7441,-7075,-4.74
UAE_357,2025-10,3621,3548,-2379,-2111,-2.02
UAE_357,2025-11,2308,2360,-4988,-4428,2.25
UAE_357,2025-12,2594,2434,-3163,-3202,-6.17
UAE_358,2023-01,182079,200407,31228,27494,10.07
UAE_358,2023-02,110795,104630,8528,8747,-5.56
UAE_358,2023-03,157156,161838,33298,31069,2.98
UAE_358,2023-04,160473,172775,-9169,-8868,7.67
UAE_358,2023-05,264605,251384,16236,14287,-5.0
UAE_358,2023-06,118939,113482,38,34,-4.59
UAE_358,2023-07,491699,476682,45261,42103,-3.05
UAE_358,2023-08,292826,308691,36361,33320,5.42
UAE_358,2023-09,222634,223500,-10597,-9437,0.39
UAE_358,2023-10,157295,169583,18147,16203,7.81
UAE_358,2023-11,374374,370889,8901,9838,-0.93
UAE_358,2023-12,168978,181888,296,319,7.64
UAE_358,2024-01,122028,130360,8722,9310,6.83
UAE_358,2024-02,186362,196548,34897,34890,5.47
UAE_358,2024-03,405840,415446,74328,67509,2.37
UAE_358,2024-04,388118,370452,65530,64081,-4.55
UAE_358,2024-05,142914,135280,2841,2785,-5.34
UAE_358,2024-06,85610,78690,-5609,-5980,-8.08
UAE_358,2024-07,42451,38723,-10224,-10021,-8.78
UAE_358,2024-08,516580,503995,22965,22359,-2.44
UAE_358,2024-09,170239,156805,-4411,-4142,-7.89
UAE_358,2024-10,204147,206924,5485,5311,1.36
UAE_358,2024-11,90963,96909,5238,4703,6.54
UAE_358,2024-12,139091,137073,-19010,-21750,-1.45
UAE_358,2025-01,218716,215684,8922,9282,-1.39
UAE_358,2025-02,41540,44463,-22794,-26720,7.04
UAE_358,2025-03,123206,122865,-2641,-3072,-0.28
UAE_358,2025-04,333371,327571,55263,50664,-1.74
UAE_358,2025-05,80208,74646,6282,6467,-6.93
UAE_358,2025-06,115976,107917,2640,2517,-6.95
UAE_358,2025-07,442887,457439,80769,80185,3.29
UAE_358,2025-08,172596,158262,-6418,-5868,-8.3
UAE_358,2025-09,783126,818026,103969,94940,4.46
UAE_358,2025-10,131510,120900,24962,24574,-8.07
UAE_358,2025-11,178005,195728,28538,33061,9.96
UAE_358,2025-12,200677,189078,20513,20026,-5.78
UAE_359,2023-01,2863,3014,-3848,-4356,5.27
UAE_359,2023-02,5316,4877,-6050,-5697,-8.26
UAE_359,2023-03,6495,7061,-10566,-9522,8.71
UAE_359,2023-04,1161,1143,-7774,-8509,-1.55
UAE_359,2023-05,2774,2801,-9807,-11181,0.97
UAE_359,2023-06,6436,6157,-5542,-5197,-4.33
UAE_359,2023-07,10803,10032,-8479,-8745,-7.14
UAE_359,2023-08,1492,1412,-5759,-5987,-5.36
UAE_359,2023-09,2908,2852,-2805,-2970,-1.93
UAE_359,2023-10,2999,2965,-3250,-3775,-1.13
UAE_359,2023-11,6604,6250,-8124,-7500,-5.36
UAE_359,2023-12,1949,2104,-6098,-6567,7.95
UAE_359,2024-01,2252,2106,-5263,-5947,-6.48
UAE_359,2024-02,2109,2334,-9684,-8572,10.67
UAE_359,2024-03,2500,2653,-1673,-1901,6.12
UAE_359,2024-04,1360,1329,-10324,-10211,-2.28
UAE_359,2024-05,4276,4719,-6732,-7112,10.36
UAE_359,2024-06,3465,3477,-10131,-11518,0.35
UAE_359,2024-07,5361,5133,-3310,-3704,-4.25
UAE_359,2024-08,2196,2253,-9671,-8517,2.6
UAE_359,2024-09,3253,3212,-4080,-3758,-1.26
UAE_359,2024-10,2842,2818,-6062,-7073,-0.84
UAE_359,2024-11,2364,2499,-6594,-6226,5.71
UAE_359,2024-12,1206,1263,-1729,-1825,4.73
UAE_359,2025-01,3224,3347,-1803,-1756,3.82
UAE_359,2025-02,3740,3740,-6020,-5433,0.0
UAE_359,2025-03,3073,3216,-2565,-2844,4.65
UAE_359,2025-04,8722,8797,-5650,-5453,0.86
UAE_359,2025-05,3911,3834,-4670,-5177,-1.97
UAE_359,2025-06,2562,2641,-5658,-5199,3.08
UAE_359,2025-07,23113,22035,-7851,-7715,-4.66
UAE_359,2025-08,5553,5548,-6184,-6411,-0.09
UAE_359,2025-09,4818,4821,-2206,-2238,0.06
UAE_359,2025-10,4761,4590,-8636,-8843,-3.59
UAE_359,2025-11,3459,3815,-8234,-8044,10.29
UAE_359,2025-12,2360,2393,-5573,-6412,1.4
UAE_360,2023-01,1609,1753,-2752,-2647,8.95
UAE_360,2023-02,2160,2025,-5913,-5320,-6.25
UAE_360,2023-03,1872,1970,-2945,-2652,5.24
UAE_360,2023-04,1595,1588,-6545,-6629,-0.44
UAE_360,2023-05,1077,1059,-2008,-1754,-1.67
UAE_360,2023-06,3433,3320,-4895,-5420,-3.29
UAE_360,2023-07,1631,1562,-3353,-3490,-4.23
UAE_360,2023-08,3488,3701,-5001,-5325,6.11
UAE_360,2023-09,2571,2452,-4162,-4360,-4.63
UAE_360,2023-10,2190,2433,-3588,-3165,11.1
UAE_360,2023-11,2311,2507,-3355,-3250,8.48
UAE_360,2023-12,804,804,-1564,-1469,0.0
UAE_360,2024-01,2631,2558,-1216,-1417,-2.77
UAE_360,2024-02,1670,1538,-4478,-4389,-7.9
UAE_360,2024-03,1792,1855,-3964,-4424,3.52
UAE_360,2024-04,2238,2315,-5227,-5127,3.44
UAE_360,2024-05,2621,2509,-4552,-4858,-4.27
UAE_360,2024-06,1953,1849,-2792,-2542,-5.33
UAE_360,2024-07,3161,2919,-2001,-2107,-7.66
UAE_360,2024-08,3560,3690,-8937,-8703,3.65
UAE_360,2024-09,1931,2069,-1475,-1530,7.15
UAE_360,2024-10,1635,1616,-4421,-4345,-1.16
UAE_360,2024-11,1413,1389,-4943,-4325,-1.7
UAE_360,2024-12,1758,1817,-1946,-1694,3.36
UAE_360,2025-01,1357,1342,-4943,-4652,-1.11
UAE_360,2025-02,2890,3003,-3353,-3334,3.91
UAE_360,2025-03,3117,2924,-1822,-1804,-6.19
UAE_360,2025-04,887,947,-5791,-5825,6.76
UAE_360,2025-05,3719,3949,-7040,-8216,6.18
UAE_360,2025-06,1824,1901,-4529,-4288,4.22
UAE_360,2025-07,1486,1556,-6463,-5946,4.71
UAE_360,2025-08,4275,3996,-1810,-1925,-6.53
UAE_360,2025-09,1490,1553,-2402,-2178,4.23
UAE_360,2025-10,2443,2434,-1138,-1099,-0.37
UAE_360,2025-11,1132,1189,-3606,-3859,5.04
UAE_360,2025-12,1890,1902,-3144,-3480,0.63
UAE_361,2023-01,4207,4380,-7932,-7321,4.11
UAE_361,2023-02,3264,3193,-10950,-9621,-2.18
UAE_361,2023-03,3901,3895,-6856,-6318,-0.15
UAE_361,2023-04,7753,7168,-5839,-5820,-7.55
UAE_361,2023-05,4172,4112,-10832,-10963,-1.44
UAE_361,2023-06,17720,17025,-12085,-11368,-3.92
UAE_361,2023-07,7703,7326,-13444,-15055,-4.89
UAE_361,2023-08,3553,3282,-3468,-3951,-7.63
UAE_361,2023-09,4792,5149,-5209,-5737,7.45
UAE_361,2023-10,2289,2367,-4516,-4495,3.41
UAE_361,2023-11,3356,3240,-3666,-3880,-3.46
UAE_361,2023-12,1196,1312,-5118,-4685,9.7
UAE_361,2024-01,7972,8623,-4556,-4726,8.17
UAE_361,2024-02,8834,8054,-8613,-7666,-8.83
UAE_361,2024-03,2173,2014,-6130,-6480,-7.32
UAE_361,2024-04,1678,1786,-8445,-9210,6.44
UAE_361,2024-05,16382,16923,-4712,-5268,3.3
UAE_361,2024-06,1926,1830,-3748,-4100,-4.98
UAE_361,2024-07,5092,5413,-1380,-1537,6.3
UAE_361,2024-08,5052,4715,-2734,-2577,-6.67
UAE_361,2024-09,16165,16414,-10491,-9482,1.54
UAE_361,2024-10,3020,3245,-12269,-14190,7.45
UAE_361,2024-11,2296,2274,-2749,-2693,-0.96
UAE_361,2024-12,10000,10661,-5013,-4938,6.61
UAE_361,2025-01,4369,4099,-5156,-5769,-6.18
UAE_361,2025-02,6204,6504,-7910,-8283,4.84
UAE_361,2025-03,3072,3308,-6188,-6959,7.68
UAE_361,2025-04,4962,5424,-2096,-2187,9.31
UAE_361,2025-05,12193,12081,-6561,-7100,-0.92
UAE_361,2025-06,1963,2040,-4749,-5033,3.92
UAE_361,2025-07,3827,4208,-3753,-3952,9.96
UAE_361,2025-08,5995,5652,-4503,-4663,-5.72
UAE_361,2025-09,29760,28796,-5933,-5884,-3.24
UAE_361,2025-10,23431,24219,-6953,-7236,3.36
UAE_361,2025-11,3255,3097,-8294,-9036,-4.85
UAE_361,2025-12,1847,1874,-4733,-4348,1.46
UAE_362,2023-01,15261,15120,-5544,-5147,-0.92
UAE_362,2023-02,52445,53298,-828,-962,1.63
UAE_362,2023-03,60445,63127,2883,2596,4.44
UAE_362,2023-04,3592,3369,-7928,-8796,-6.21
UAE_362,2023-05,37162,34684,-10359,-9819,-6.67
UAE_362,2023-06,43927,45272,-9075,-9766,3.06
UAE_362,2023-07,41800,41564,-4021,-3641,-0.56
UAE_362,2023-08,39516,41177,-9382,-9577,4.2
UAE_362,2023-09,114548,107874,10100,11265,-5.83
UAE_362,2023-10,23942,26438,-16178,-16250,10.43
UAE_362,2023-11,12292,11986,-8757,-8553,-2.49
UAE_362,2023-12,10588,11544,-18166,-17464,9.03
UAE_362,2024-01,6569,7237,-6454,-7426,10.17
UAE_362,2024-02,39119,41911,-1291,-1386,7.14
UAE_362,2024-03,86082,82979,2235,2354,-3.6
UAE_362,2024-04,39880,43028,-10700,-10927,7.89
UAE_362,2024-05,71372,66481,-6713,-5966,-6.85
UAE_362,2024-06,59408,54065,-8218,-7949,-8.99
UAE_362,2024-07,79411,83510,-7452,-7860,5.16
UAE_362,2024-08,91847,94085,2887,2781,2.44
UAE_362,2024-09,10850,11486,-8796,-9139,5.86
UAE_362,2024-10,32686,32035,-4049,-4367,-1.99
UAE_362,2024-11,27164,26231,-18593,-18136,-3.43
UAE_362,2024-12,28076,26480,-11082,-11094,-5.68
UAE_362,2025-01,35140,33122,-14870,-14779,-5.74
UAE_362,2025-02,17543,17863,-7405,-8087,1.82
UAE_362,2025-03,95239,96877,10289,10517,1.72
UAE_362,2025-04,18296,19393,-16302,-18815,6.0
UAE_362,2025-05,16763,17513,-7187,-7742,4.47
UAE_362,2025-06,106014,116988,-3378,-3550,10.35
UAE_362,2025-07,56257,57965,-14691,-15398,3.04
UAE_362,2025-08,11462,11889,-9273,-8634,3.73
UAE_362,2025-09,72977,70165,7374,6740,-3.85
UAE_362,2025-10,71594,68432,-9567,-10618,-4.42
UAE_362,2025-11,15568,15977,-2573,-2801,2.63
UAE_362,2025-12,25589,25687,-15927,-14533,0.38
UAE_363,2023-01,1539,1483,-1699,-1489,-3.64
UAE_363,2023-02,2170,2327,-2232,-2016,7.24
UAE_363,2023-03,2514,2329,-3701,-3509,-7.36
UAE_363,2023-04,1958,1829,-3812,-3865,-6.59
UAE_363,2023-05,1040,1084,-5777,-6027,4.23
UAE_363,2023-06,3119,2863,-2140,-2194,-8.21
UAE_363,2023-07,2657,2752,-4345,-5056,3.58
UAE_363,2023-08,2201,2188,-3690,-4223,-0.59
UAE_363,2023-09,2955,2832,-1746,-1727,-4.16
UAE_363,2023-10,4184,3813,-5899,-6864,-8.87
UAE_363,2023-11,2621,2658,-6703,-6582,1.41
UAE_363,2023-12,1594,1518,-2434,-2521,-4.77
UAE_363,2024-01,2295,2364,-1703,-1657,3.01
UAE_363,2024-02,1530,1649,-1980,-1771,7.78
UAE_363,2024-03,1069,1040,-4855,-4736,-2.71
UAE_363,2024-04,1321,1275,-8357,-7890,-3.48
UAE_363,2024-05,1443,1534,-6643,-7705,6.31
UAE_363,2024-06,2330,2231,-3694,-3810,-4.25
UAE_363,2024-07,1687,1733,-5845,-5955,2.73
UAE_363,2024-08,1575,1447,-3460,-3676,-8.13
UAE_363,2024-09,3052,3034,-3379,-3161,-0.59
UAE_363,2024-10,3034,3010,-5086,-5983,-0.79
UAE_363,2024-11,2527,2436,-4290,-4383,-3.6
UAE_363,2024-12,2476,2340,-1334,-1484,-5.49
UAE_363,2025-01,2140,2179,-3206,-3458,1.82
UAE_363,2025-02,932,916,-2228,-2333,-1.72
UAE_363,2025-03,2455,2316,-1485,-1408,-5.66
UAE_363,2025-04,1225,1343,-2523,-2258,9.63
UAE_363,2025-05,3497,3260,-4600,-4466,-6.78
UAE_363,2025-06,4284,4210,-2568,-2606,-1.73
UAE_363,2025-07,1397,1547,-6266,-6797,10.74
UAE_363,2025-08,4362,4221,-1028,-1113,-3.23
UAE_363,2025-09,1375,1347,-1443,-1695,-2.04
UAE_363,2025-10,3444,3366,-5859,-6059,-2.26
UAE_363,2025-11,3080,3254,-970,-972,5.65
UAE_363,2025-12,2957,3236,-2390,-2729,9.44
UAE_364,2023-01,69118,64476,-17011,-15571,-6.72
UAE_364,2023-02,11239,10323,-10337,-10374,-8.15
UAE_364,2023-03,130442,119186,-10148,-9022,-8.63
UAE_364,2023-04,53435,52515,-13589,-15521,-1.72
UAE_364,2023-05,145242,136961,-15373,-15946,-5.7
UAE_364,2023-06,86447,94704,-6119,-6602,9.55
UAE_364,2023-07,94809,95006,-20940,-21028,0.21
UAE_364,2023-08,197254,219051,33301,35040,11.05
UAE_364,2023-09,215306,222736,6058,6503,3.45
UAE_364,2023-10,16433,17471,-15339,-14371,6.32
UAE_364,2023-11,47445,47494,-11591,-10354,0.1
UAE_364,2023-12,30360,32931,-3719,-3331,8.47
UAE_364,2024-01,73034,73050,-3042,-3230,0.02
UAE_364,2024-02,86728,79230,-8937,-8288,-8.65
UAE_364,2024-03,37134,34970,-8831,-9742,-5.83
UAE_364,2024-04,112490,111236,22167,20345,-1.11
UAE_364,2024-05,111562,104078,-17622,-17634,-6.71
UAE_364,2024-06,411970,423113,64946,61916,2.7
UAE_364,2024-07,103788,106611,-27664,-29196,2.72
UAE_364,2024-08,109023,100020,-923,-1074,-8.26
UAE_364,2024-09,248721,266957,18399,19995,7.33
UAE_364,2024-10,63029,60389,2252,2401,-4.19
UAE_364,2024-11,84396,78861,-11823,-10430,-6.56
UAE_364,2024-12,26457,29171,-11917,-11301,10.26
UAE_364,2025-01,36227,33392,1573,1809,-7.83
UAE_364,2025-02,28975,30810,-3315,-3837,6.33
UAE_364,2025-03,96986,103589,-6486,-6934,6.81
UAE_364,2025-04,71097,76526,-18096,-19531,7.64
UAE_364,2025-05,100769,105466,-7275,-7090,4.66
UAE_364,2025-06,23901,25757,-11282,-12470,7.77
UAE_364,2025-07,90201,84327,2980,3323,-6.51
UAE_364,2025-08,155913,144528,-8720,-9406,-7.3
UAE_364,2025-09,60044,63688,-35970,-35599,6.07
UAE_364,2025-10,95491,88436,-25794,-23780,-7.39
UAE_364,2025-11,273090,279921,43823,39439,2.5
UAE_364,2025-12,74480,68608,-1859,-1711,-7.88
UAE_365,2023-01,3671,3831,-5202,-5527,4.36
UAE_365,2023-02,1399,1325,-8782,-9285,-5.29
UAE_365,2023-03,4360,4680,-11882,-10465,7.34
UAE_365,2023-04,1758,1874,-6800,-6352,6.6
UAE_365,2023-05,4519,4207,-3242,-3669,-6.9
UAE_365,2023-06,4774,5270,-6490,-7351,10.39
UAE_365,2023-07,22685,22524,-6285,-6033,-0.71
UAE_365,2023-08,5335,5058,-8531,-9037,-5.19
UAE_365,2023-09,4655,4747,-3121,-2741,1.98
UAE_365,2023-10,12621,11547,-6362,-5723,-8.51
UAE_365,2023-11,5824,5992,-7563,-8032,2.88
UAE_365,2023-12,2481,2707,-8280,-7362,9.11
UAE_365,2024-01,3628,3334,-8742,-8502,-8.1
UAE_365,2024-02,3418,3396,-7457,-8223,-0.64
UAE_365,2024-03,2512,2560,-7915,-8036,1.91
UAE_365,2024-04,10549,10314,-2520,-2868,-2.23
UAE_365,2024-05,6236,5803,-5002,-5134,-6.94
UAE_365,2024-06,2235,2425,-3486,-3366,8.5
UAE_365,2024-07,5405,5970,-8237,-8059,10.45
UAE_365,2024-08,6712,7161,-9903,-10958,6.69
UAE_365,2024-09,13483,14922,-7730,-7906,10.67
UAE_365,2024-10,2660,2531,-6542,-5882,-4.85
UAE_365,2024-11,18929,17508,-7438,-8170,-7.51
UAE_365,2024-12,6487,6260,-8047,-9246,-3.5
UAE_365,2025-01,3890,3696,-3483,-3186,-4.99
UAE_365,2025-02,16404,17247,-7451,-6669,5.14
UAE_365,2025-03,6188,5804,-6328,-6461,-6.21
UAE_365,2025-04,5329,5587,-4613,-4684,4.84
UAE_365,2025-05,2642,2611,-6971,-6167,-1.17
UAE_365,2025-06,30606,31223,-9968,-9179,2.02
UAE_365,2025-07,15665,14585,-9436,-9951,-6.89
UAE_365,2025-08,37783,37264,-5286,-6136,-1.37
UAE_365,2025-09,3584,3342,-4524,-4864,-6.75
UAE_365,2025-10,6861,6507,-8211,-7717,-5.16
UAE_365,2025-11,6444,6047,-5849,-6167,-6.16
UAE_365,2025-12,6723,7352,-6851,-6963,9.36
UAE_366,2023-01,2502,2460,-2957,-3242,-1.68
UAE_366,2023-02,10104,10745,-8388,-7418,6.34
UAE_366,2023-03,8394,7699,-6007,-6870,-8.28
UAE_366,2023-04,9140,9863,-7325,-7390,7.91
UAE_366,2023-05,1763,1684,-3584,-3646,-4.48
UAE_366,2023-06,16458,16460,-2259,-2554,0.01
UAE_366,2023-07,5940,5411,-3573,-3216,-8.91
UAE_366,2023-08,4188,4010,-10771,-9493,-4.25
UAE_366,2023-09,4913,4698,-4939,-5589,-4.38
UAE_366,2023-10,3516,3335,-6436,-6971,-5.15
UAE_366,2023-11,1828,1729,-7489,-6660,-5.42
UAE_366,2023-12,1269,1371,-5910,-6156,8.04
UAE_366,2024-01,1345,1454,-5747,-5383,8.1
UAE_366,2024-02,4131,4435,-3805,-4024,7.36
UAE_366,2024-03,7420,7042,-6012,-5352,-5.09
UAE_366,2024-04,4889,4525,-9972,-11264,-7.45
UAE_366,2024-05,3010,3213,-3769,-3312,6.74
UAE_366,2024-06,14790,14297,-9883,-8725,-3.33
UAE_366,2024-07,4945,4593,-7213,-7546,-7.12
UAE_366,2024-08,10028,11029,-5713,-6597,9.98
UAE_366,2024-09,4327,4375,-8997,-8787,1.11
UAE_366,2024-10,12158,11187,-9597,-10271,-7.99
UAE_366,2024-11,3051,3356,-6923,-6030,10.0
UAE_366,2024-12,3645,3487,-3507,-3706,-4.33
UAE_366,2025-01,6861,6590,-7653,-6719,-3.95
UAE_366,2025-02,2463,2614,-7588,-6773,6.13
UAE_366,2025-03,3888,3564,-8237,-7603,-8.33
UAE_366,2025-04,6522,6045,-6627,-6929,-7.31
UAE_366,2025-05,7667,7218,-3469,-3428,-5.86
UAE_366,2025-06,3999,4244,-8815,-8958,6.13
UAE_366,2025-07,10080,9781,-9940,-9248,-2.97
UAE_366,2025-08,22025,24232,-1338,-1232,10.02
UAE_366,2025-09,11307,10581,-7625,-8042,-6.42
UAE_366,2025-10,3583,3481,-4583,-4507,-2.85
UAE_366,2025-11,4130,4207,-4587,-4053,1.86
UAE_366,2025-12,12328,12247,-7239,-7642,-0.66
UAE_367,2023-01,695,696,-5643,-6288,0.14
UAE_367,2023-02,1224,1149,-4892,-5472,-6.13
UAE_367,2023-03,1484,1424,-2991,-3188,-4.04
UAE_367,2023-04,1879,1797,-5533,-6118,-4.36
UAE_367,2023-05,1708,1897,-5490,-5274,11.07
UAE_367,2023-06,991,916,-3500,-3114,-7.57
UAE_367,2023-07,2984,2906,-2271,-2588,-2.61
UAE_367,2023-08,6988,6919,-3983,-4051,-0.99
UAE_367,2023-09,2069,2049,-2525,-2486,-0.97
UAE_367,2023-10,4302,4587,-5452,-5615,6.62
UAE_367,2023-11,2707,2621,-3570,-3291,-3.18
UAE_367,2023-12,2545,2340,-5455,-4962,-8.06
UAE_367,2024-01,1546,1668,-1686,-1535,7.89
UAE_367,2024-02,1762,1719,-3426,-3331,-2.44
UAE_367,2024-03,2591,2496,-5360,-5906,-3.67
UAE_367,2024-04,3123,2847,-7372,-7016,-8.84
UAE_367,2024-05,1508,1404,-3021,-2701,-6.9
UAE_367,2024-06,3139,3383,-2177,-1915,7.77
UAE_367,2024-07,3331,3359,-1858,-2023,0.84
UAE_367,2024-08,1051,1150,-3848,-3852,9.42
UAE_367,2024-09,6810,6779,-4270,-4690,-0.46
UAE_367,2024-10,1766,1691,-6639,-7465,-4.25
UAE_367,2024-11,2724,2884,-5692,-6569,5.87
UAE_367,2024-12,2424,2390,-4250,-4126,-1.4
UAE_367,2025-01,2026,2242,-2774,-2946,10.66
